"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"48","IRAK4_Q62406_x1",3,"model_3_multimer_v3_p1_230419_620297_recycled_03",10.64,64.68,0.5577,0.6916,0.5867,88,101,1,2,"IRAK4_Q62406_x1_3_model_3_multimer_v3_p1_230419_620297_recycled_03",1,"Q62406","IRAK1_MOUSE","Irak1 Il1rak","Irak1","Il1rak","Mus musculus (Mouse)",10090,"Interleukin-1 receptor-associated kinase 1 (IRAK) (IRAK-1) (EC 2.7.11.1) (Pelle-like protein kinase) (mPLK)","UP000000589: Chromosome X","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"49","IRAK4_Q64152_x1",2,"model_2_multimer_v3_p1_230407_555070_recycled_00",9999,65.45,0.5704,0.348,0.2897,78,96,1,2,"IRAK4_Q64152_x1_2_model_2_multimer_v3_p1_230407_555070_recycled_00",1,"Q64152","BTF3_MOUSE","Btf3","Btf3",NA,"Mus musculus (Mouse)",10090,"Transcription factor BTF3 (Nascent polypeptide-associated complex subunit beta) (NAC-beta) (RNA polymerase B transcription factor 3)","UP000000589: Chromosome 13","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"50","IRAK4_Q6NZB0_x1",1,"model_1_multimer_v3_p1_230419_630490_recycled_10",1.64,74.71,0.5433,0.4417,0.2076,63,63,1,2,"IRAK4_Q6NZB0_x1_1_model_1_multimer_v3_p1_230419_630490_recycled_10",1,"Q6NZB0","DNJC8_MOUSE","Dnajc8","Dnajc8",NA,"Mus musculus (Mouse)",10090,"DnaJ homolog subfamily C member 8","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"51","IRAK4_Q7JJ13_x1",2,"model_2_multimer_v3_p1_230420_378278_recycled_01",73.5,53.15,0.3734,0.43,0.2033,103,140,1,2,"IRAK4_Q7JJ13_x1_2_model_2_multimer_v3_p1_230420_378278_recycled_01",1,"Q7JJ13","BRD2_MOUSE","Brd2 Fsrg1 Kiaa4005 Ring3","Brd2","Fsrg1 Kiaa4005 Ring3","Mus musculus (Mouse)",10090,"Bromodomain-containing protein 2 (Female sterile homeotic-related protein 1) (Fsrg-1) (Protein RING3)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"52","IRAK4_Q7TQK0_x1",3,"model_3_multimer_v3_p1_230419_628537_recycled_09",7.6,54.02,0.3693,0.3903,0.1778,110,152,1,2,"IRAK4_Q7TQK0_x1_3_model_3_multimer_v3_p1_230419_628537_recycled_09",1,"Q7TQK0","CCNT2_MOUSE","Ccnt2","Ccnt2",NA,"Mus musculus (Mouse)",10090,"Cyclin-T2 (CycT2)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"53","IRAK4_Q80T85_x1",5,"model_5_multimer_v3_p1_230420_634488",5.887,54.8,0.451,0.2536,0.1758,106,125,1,2,"IRAK4_Q80T85_x1_5_model_5_multimer_v3_p1_230420_634488",1,"Q80T85","DCAF5_MOUSE","Dcaf5 Kiaa1824 Wdr22","Dcaf5","Kiaa1824 Wdr22","Mus musculus (Mouse)",10090,"DDB1- and CUL4-associated factor 5 (WD repeat-containing protein 22)","UP000000589: Chromosome 12","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"54","IRAK4_Q80YU0_x1",3,"model_3_multimer_v3_p1_230419_260535_recycled_14",1.14,76.78,0.6511,0.4735,0.3155,59,58,1,2,"IRAK4_Q80YU0_x1_3_model_3_multimer_v3_p1_230419_260535_recycled_14",1,"Q80YU0","ABHGB_MOUSE","Abhd16b","Abhd16b",NA,"Mus musculus (Mouse)",10090,"Protein ABHD16B (EC 3.-.-.-) (Alpha/beta hydrolase domain-containing protein 16B) (Abhydrolase domain-containing protein 16B)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"55","IRAK4_Q8BG17_x1",1,"model_1_multimer_v3_p1_230407_515444_recycled_00",9999,63.23,0.5167,0.4926,0.1712,71,86,1,2,"IRAK4_Q8BG17_x1_1_model_1_multimer_v3_p1_230407_515444_recycled_00",1,"Q8BG17","NOL12_MOUSE","Nol12 Nop25","Nol12","Nop25","Mus musculus (Mouse)",10090,"Nucleolar protein 12 (Nucleolar protein of 25 kDa)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"56","IRAK4_Q8BIJ6_x1",3,"model_3_multimer_v3_p1_230419_067703_recycled_00",9999,78.31,0.6827,0.3964,0.1239,85,137,1,2,"IRAK4_Q8BIJ6_x1_3_model_3_multimer_v3_p1_230419_067703_recycled_00",1,"Q8BIJ6","SYIM_MOUSE","Iars2","Iars2",NA,"Mus musculus (Mouse)",10090,"Isoleucine--tRNA ligase, mitochondrial (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"57","IRAK4_Q8BU14_x1",3,"model_3_multimer_v3_p1_230419_107121_recycled_05",5.34,64.31,0.4268,0.4163,0.1422,108,144,1,2,"IRAK4_Q8BU14_x1_3_model_3_multimer_v3_p1_230419_107121_recycled_05",1,"Q8BU14","SEC62_MOUSE","Sec62 Tloc1","Sec62","Tloc1","Mus musculus (Mouse)",10090,"Translocation protein SEC62 (Translocation protein 1) (TP-1)","UP000000589: Chromosome 3","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"58","IRAK4_Q8BZX4_x1",2,"model_2_multimer_v3_p1_230419_051765_recycled_00",9999,55.2,0.471,0.3984,0.2354,127,210,1,2,"IRAK4_Q8BZX4_x1_2_model_2_multimer_v3_p1_230419_051765_recycled_00",1,"Q8BZX4","SREK1_MOUSE","Srek1 Sfrs12 Srrp86","Srek1","Sfrs12 Srrp86","Mus musculus (Mouse)",10090,"Splicing regulatory glutamine/lysine-rich protein 1 (Serine/arginine-rich-splicing regulatory protein 86) (SRrp86) (Splicing factor, arginine/serine-rich 12)","UP000000589: Chromosome 13","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"59","IRAK4_Q8C1S0_x1",3,"model_3_multimer_v3_p1_230420_388750_recycled_14",2.12,61.49,0.4834,0.4224,0.1042,41,41,1,2,"IRAK4_Q8C1S0_x1_3_model_3_multimer_v3_p1_230420_388750_recycled_14",1,"Q8C1S0","MED19_MOUSE","Med19","Med19",NA,"Mus musculus (Mouse)",10090,"Mediator of RNA polymerase II transcription subunit 19 (Mediator complex subunit 19)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"60","IRAK4_Q8C6C7_x1",1,"model_1_multimer_v3_p1_230419_619844_recycled_11",1.65,60.5,0.511,0.4942,0.1564,126,160,1,2,"IRAK4_Q8C6C7_x1_1_model_1_multimer_v3_p1_230419_619844_recycled_11",1,"Q8C6C7","F204A_MOUSE","Fam204a D19Ertd737e","Fam204a","D19Ertd737e","Mus musculus (Mouse)",10090,"Protein FAM204A","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"61","IRAK4_Q8CFA1_x1",2,"model_2_multimer_v3_p1_230419_217487_recycled_02",11.15,65.08,0.5452,0.5021,0.4209,91,106,1,2,"IRAK4_Q8CFA1_x1_2_model_2_multimer_v3_p1_230419_217487_recycled_02",1,"Q8CFA1","IRAK2_MOUSE","Irak2","Irak2",NA,"Mus musculus (Mouse)",10090,"Interleukin-1 receptor-associated kinase-like 2 (IRAK-2) (mu-IRAK-2)","UP000000589: Chromosome 6","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"62","IRAK4_Q8K194_x1",3,"model_3_multimer_v3_p1_230419_595095_recycled_17",1.16,65.27,0.542,0.4523,0.1475,124,161,1,2,"IRAK4_Q8K194_x1_3_model_3_multimer_v3_p1_230419_595095_recycled_17",1,"Q8K194","SNR27_MOUSE","Snrnp27","Snrnp27",NA,"Mus musculus (Mouse)",10090,"U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein (U4/U6.U5 snRNP 27 kDa protein) (U4/U6.U5-27K) (U4/U6.U5 tri-snRNP-associated protein 3)","UP000000589: Chromosome 6","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"63","IRAK4_Q8K1E0_x1",4,"model_4_multimer_v3_p1_230419_526759_recycled_01",56.04,60.74,0.5703,0.4369,0.3902,93,111,1,2,"IRAK4_Q8K1E0_x1_4_model_4_multimer_v3_p1_230419_526759_recycled_01",1,"Q8K1E0","STX5_MOUSE","Stx5 Stx5a","Stx5","Stx5a","Mus musculus (Mouse)",10090,"Syntaxin-5","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"64","IRAK4_Q8K1R7_x1",4,"model_4_multimer_v3_p1_230419_760997_recycled_00",9999,64.47,0.5376,0.4592,0.1315,114,204,1,2,"IRAK4_Q8K1R7_x1_4_model_4_multimer_v3_p1_230419_760997_recycled_00",1,"Q8K1R7","NEK9_MOUSE","Nek9 Nercc","Nek9","Nercc","Mus musculus (Mouse)",10090,"Serine/threonine-protein kinase Nek9 (EC 2.7.11.1) (Nercc1 kinase) (Never in mitosis A-related kinase 9) (NimA-related protein kinase 9)","UP000000589: Chromosome 12","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"65","IRAK4_Q8R105_x1",1,"model_1_multimer_v3_p1_230419_145249_recycled_10",4.91,58.27,0.4374,0.2793,0.093,96,135,1,2,"IRAK4_Q8R105_x1_1_model_1_multimer_v3_p1_230419_145249_recycled_10",1,"Q8R105","VP37C_MOUSE","Vps37c","Vps37c",NA,"Mus musculus (Mouse)",10090,"Vacuolar protein sorting-associated protein 37C (ESCRT-I complex subunit VPS37C)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"66","IRAK4_Q8R2M0_x1",5,"model_5_multimer_v3_p1_230420_937560_recycled_02",5.79,76.4,0.5292,0.3947,0.1533,63,68,1,2,"IRAK4_Q8R2M0_x1_5_model_5_multimer_v3_p1_230420_937560_recycled_02",1,"Q8R2M0","TEAN2_MOUSE","Tceanc2 Tdeanc2","Tceanc2","Tdeanc2","Mus musculus (Mouse)",10090,"Transcription elongation factor A N-terminal and central domain-containing protein 2","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"67","IRAK4_Q8R2N0_x1",1,"model_1_multimer_v3_p1_230419_126171_recycled_19",1.9,62.32,0.5027,0.5069,0.1671,92,105,1,2,"IRAK4_Q8R2N0_x1_1_model_1_multimer_v3_p1_230419_126171_recycled_19",1,"Q8R2N0","TAP26_MOUSE","Ccdc59 D10Ertd718e Tap26","Ccdc59","D10Ertd718e Tap26","Mus musculus (Mouse)",10090,"Thyroid transcription factor 1-associated protein 26 (TTF-1-associated protein 26) (Coiled-coil domain-containing protein 59)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"68","IRAK4_Q8VEH6_x1",4,"model_4_multimer_v3_p1_230419_226655_recycled_00",9999,66.58,0.4807,0.3594,0.1025,127,282,1,2,"IRAK4_Q8VEH6_x1_4_model_4_multimer_v3_p1_230419_226655_recycled_00",1,"Q8VEH6","ZNG1_MOUSE","Zng1 Cbwd1","Zng1","Cbwd1","Mus musculus (Mouse)",10090,"Zinc-regulated GTPase metalloprotein activator 1 (EC 3.6.5.-) (Cobalamin synthase W domain-containing protein 1) (COBW domain-containing protein 1)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"69","IRAK4_Q91V64_x1",5,"model_5_multimer_v3_p1_230420_905333_recycled_01",43.81,74.24,0.492,0.3784,0.1572,79,129,2,2,"IRAK4_Q91V64_x1_5_model_5_multimer_v3_p1_230420_905333_recycled_01",1,"Q91V64","ISOC1_MOUSE","Isoc1","Isoc1",NA,"Mus musculus (Mouse)",10090,"Isochorismatase domain-containing protein 1","UP000000589: Chromosome 18","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"70","IRAK4_Q91VH6_x1",3,"model_3_multimer_v3_p1_230419_596071_recycled_19",2.13,80.53,0.4921,0.4244,0.0676,110,220,1,2,"IRAK4_Q91VH6_x1_3_model_3_multimer_v3_p1_230419_596071_recycled_19",1,"Q91VH6","MEMO1_MOUSE","Memo1","Memo1",NA,"Mus musculus (Mouse)",10090,"Protein MEMO1 (Mediator of ErbB2-driven cell motility 1) (Memo-1)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"71","IRAK4_Q91W36_x1",4,"model_4_multimer_v3_p1_230419_672699_recycled_12",1.2,71.07,0.5299,0.4799,0.2586,98,100,1,2,"IRAK4_Q91W36_x1_4_model_4_multimer_v3_p1_230419_672699_recycled_12",1,"Q91W36","UBP3_MOUSE","Usp3","Usp3",NA,"Mus musculus (Mouse)",10090,"Ubiquitin carboxyl-terminal hydrolase 3 (EC 3.4.19.12) (Deubiquitinating enzyme 3) (Ubiquitin thioesterase 3) (Ubiquitin-specific-processing protease 3)","UP000000589: Chromosome 9","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
