"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"98","MYD88_L0N7N1_x1",1,"model_1_multimer_v3_p1_230428_350823_recycled_17",3.46,57.95,0.4606,0.5006,0.3292,65,66,1,2,"MYD88_L0N7N1_x1_1_model_1_multimer_v3_p1_230428_350823_recycled_17",1,"L0N7N1","KIF14_MOUSE","Kif14","Kif14",NA,"Mus musculus (Mouse)",10090,"Kinesin-like protein KIF14","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"99","MYD88_O08529_x1",3,"model_3_multimer_v3_p1_230428_640167_recycled_04",1.7,84.27,0.688,0.5436,0.4049,72,84,1,2,"MYD88_O08529_x1_3_model_3_multimer_v3_p1_230428_640167_recycled_04",1,"O08529","CAN2_MOUSE","Capn2","Capn2",NA,"Mus musculus (Mouse)",10090,"Calpain-2 catalytic subunit (EC 3.4.22.53) (80 kDa M-calpain subunit) (CALP80) (Calcium-activated neutral proteinase 2) (CANP 2) (Calpain M-type) (Calpain-2 large subunit) (Millimolar-calpain) (M-calpain)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"100","MYD88_O08550_x1",5,"model_5_multimer_v3_p1_230429_839286_recycled_04",25.53,37.65,0.3425,0.3109,0.1822,65,89,1,2,"MYD88_O08550_x1_5_model_5_multimer_v3_p1_230429_839286_recycled_04",1,"O08550","KMT2B_MOUSE","Kmt2b Mll2 Trx2 Wbp7","Kmt2b","Mll2 Trx2 Wbp7","Mus musculus (Mouse)",10090,"Histone-lysine N-methyltransferase 2B (Lysine N-methyltransferase 2B) (EC 2.1.1.364) (Myeloid/lymphoid or mixed-lineage leukemia protein 4 homolog) (Trithorax homolog 2) (WW domain-binding protein 7) (WBP-7)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"101","MYD88_O08553_x1",3,"model_3_multimer_v3_p1_230425_028670_recycled_00",9999,77.19,0.6182,0.4956,0.0583,82,142,1,2,"MYD88_O08553_x1_3_model_3_multimer_v3_p1_230425_028670_recycled_00",1,"O08553","DPYL2_MOUSE","Dpysl2 Crmp2 Ulip2","Dpysl2","Crmp2 Ulip2","Mus musculus (Mouse)",10090,"Dihydropyrimidinase-related protein 2 (DRP-2) (Unc-33-like phosphoprotein 2) (ULIP-2)","UP000000589: Chromosome 14","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"102","MYD88_O08573_x1",5,"model_5_multimer_v3_p1_230428_625034_recycled_00",9999,65.07,0.373,0.5762,0.136,142,243,1,2,"MYD88_O08573_x1_5_model_5_multimer_v3_p1_230428_625034_recycled_00",1,"O08573","LEG9_MOUSE","Lgals9","Lgals9",NA,"Mus musculus (Mouse)",10090,"Galectin-9 (Gal-9)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"103","MYD88_O08582_x1",4,"model_4_multimer_v3_p1_230428_713471_recycled_00",9999,63.53,0.529,0.3208,0.076,104,186,1,2,"MYD88_O08582_x1_4_model_4_multimer_v3_p1_230428_713471_recycled_00",1,"O08582","GTPB1_MOUSE","Gtpbp1 Gtpbp","Gtpbp1","Gtpbp","Mus musculus (Mouse)",10090,"GTP-binding protein 1 (G-protein 1) (GP-1) (GP1)","UP000000589: Chromosome 15","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"104","MYD88_O08583_x1",5,"model_5_multimer_v3_p1_230428_292446_recycled_00",9999,53.38,0.3392,0.3293,0.2519,88,133,1,2,"MYD88_O08583_x1_5_model_5_multimer_v3_p1_230428_292446_recycled_00",1,"O08583","THOC4_MOUSE","Alyref Aly Ref1 Refbp1 THOC4","Alyref","Aly Ref1 Refbp1 THOC4","Mus musculus (Mouse)",10090,"THO complex subunit 4 (Tho4) (Ally of AML-1 and LEF-1) (Aly/REF export factor) (REF1-I) (RNA and export factor-binding protein 1) (Transcriptional coactivator Aly/REF)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"105","MYD88_O08586_x1",4,"model_4_multimer_v3_p1_230428_062908_recycled_01",43.5,72.16,0.6175,0.4633,0.2525,85,96,1,2,"MYD88_O08586_x1_4_model_4_multimer_v3_p1_230428_062908_recycled_01",1,"O08586","PTEN_MOUSE","Pten Mmac1","Pten","Mmac1","Mus musculus (Mouse)",10090,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN (EC 3.1.3.16) (EC 3.1.3.48) (EC 3.1.3.67) (Mutated in multiple advanced cancers 1) (Phosphatase and tensin homolog)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"106","MYD88_O08663_x1",1,"model_1_multimer_v3_p1_230424_400349_recycled_13",3.42,73.53,0.5945,0.5956,0.2023,101,175,1,2,"MYD88_O08663_x1_1_model_1_multimer_v3_p1_230424_400349_recycled_13",1,"O08663","MAP2_MOUSE","Metap2 Mnpep P67eif2","Metap2","Mnpep P67eif2","Mus musculus (Mouse)",10090,"Methionine aminopeptidase 2 (MAP 2) (MetAP 2) (EC 3.4.11.18) (Initiation factor 2-associated 67 kDa glycoprotein) (p67) (p67eIF2) (Peptidase M)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"107","MYD88_O08749_x1",4,"model_4_multimer_v3_p1_230418_224295_recycled_02",8.66,86.08,0.6473,0.3625,0.0662,38,44,1,2,"MYD88_O08749_x1_4_model_4_multimer_v3_p1_230418_224295_recycled_02",1,"O08749","DLDH_MOUSE","Dld","Dld",NA,"Mus musculus (Mouse)",10090,"Dihydrolipoyl dehydrogenase, mitochondrial (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase)","UP000000589: Chromosome 12","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"108","MYD88_O08750_x1",3,"model_3_multimer_v3_p1_230424_593357_recycled_00",9999,43.76,0.2891,0.2649,0.0839,104,159,1,2,"MYD88_O08750_x1_3_model_3_multimer_v3_p1_230424_593357_recycled_00",1,"O08750","NFIL3_MOUSE","Nfil3 E4bp4","Nfil3","E4bp4","Mus musculus (Mouse)",10090,"Nuclear factor interleukin-3-regulated protein (E4 promoter-binding protein 4) (Embryo implantation-related NFIL3/E4BP4-like transcription factor)","UP000000589: Chromosome 13","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"109","MYD88_O08759_x1",3,"model_3_multimer_v3_p1_230428_680449_recycled_00",9999,71.31,0.6339,0.4254,0.3028,136,206,1,2,"MYD88_O08759_x1_3_model_3_multimer_v3_p1_230428_680449_recycled_00",1,"O08759","UBE3A_MOUSE","Ube3a","Ube3a",NA,"Mus musculus (Mouse)",10090,"Ubiquitin-protein ligase E3A (EC 2.3.2.26) (HECT-type ubiquitin transferase E3A) (Oncogenic protein-associated protein E6-AP)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"110","MYD88_O08796_x1",5,"model_5_multimer_v3_p1_230428_685379_recycled_00",9999,59.36,0.5932,0.3942,0.2752,183,299,1,2,"MYD88_O08796_x1_5_model_5_multimer_v3_p1_230428_685379_recycled_00",1,"O08796","EF2K_MOUSE","Eef2k","Eef2k",NA,"Mus musculus (Mouse)",10090,"Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K) (EC 2.7.11.20) (Calcium/calmodulin-dependent eukaryotic elongation factor 2 kinase)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"111","MYD88_O08807_x1",4,"model_4_multimer_v3_p1_230428_823058",5.132,69.84,0.4021,0.2932,0.0481,74,104,1,2,"MYD88_O08807_x1_4_model_4_multimer_v3_p1_230428_823058",1,"O08807","PRDX4_MOUSE","Prdx4","Prdx4",NA,"Mus musculus (Mouse)",10090,"Peroxiredoxin-4 (EC 1.11.1.24) (Antioxidant enzyme AOE372) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4)","UP000000589: Chromosome X","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"112","MYD88_O08810_x1",2,"model_2_multimer_v3_p1_230428_049937_recycled_01",57.06,80.82,0.7425,0.2852,0.1361,41,35,1,2,"MYD88_O08810_x1_2_model_2_multimer_v3_p1_230428_049937_recycled_01",1,"O08810","U5S1_MOUSE","Eftud2 Snrp116","Eftud2","Snrp116","Mus musculus (Mouse)",10090,"116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"113","MYD88_O08811_x1",2,"model_2_multimer_v3_p1_230424_168739_recycled_16",1.39,83.41,0.7151,0.4753,0.1536,67,82,1,2,"MYD88_O08811_x1_2_model_2_multimer_v3_p1_230424_168739_recycled_16",1,"O08811","ERCC2_MOUSE","Ercc2 Xpd","Ercc2","Xpd","Mus musculus (Mouse)",10090,"General transcription and DNA repair factor IIH helicase subunit XPD (TFIIH subunit XPD) (EC 3.6.4.12) (CXPD) (DNA excision repair protein ERCC-2) (DNA repair protein complementing XP-D cells) (Xeroderma pigmentosum group D-complementing protein)","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"114","MYD88_O08848_x1",3,"model_3_multimer_v3_p1_230429_222454_recycled_14",0.62,82.73,0.6612,0.4335,0.2817,65,68,1,2,"MYD88_O08848_x1_3_model_3_multimer_v3_p1_230429_222454_recycled_14",1,"O08848","RO60_MOUSE","RO60 Ssa2 Trove2","RO60","Ssa2 Trove2","Mus musculus (Mouse)",10090,"RNA-binding protein Ro60 (60 kDa SS-A/Ro ribonucleoprotein) (60 kDa Ro protein) (60 kDa ribonucleoprotein Ro) (RoRNP) (TROVE domain family member 2)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"115","MYD88_O08856_x1",5,"model_5_multimer_v3_p1_230429_209572_recycled_03",8.17,55.86,0.2613,0.4364,0.1585,64,77,1,2,"MYD88_O08856_x1_5_model_5_multimer_v3_p1_230429_209572_recycled_03",1,"O08856","ELL_MOUSE","Ell","Ell",NA,"Mus musculus (Mouse)",10090,"RNA polymerase II elongation factor ELL (Eleven-nineteen lysine-rich leukemia protein)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"116","MYD88_O08919_x1",4,"model_4_multimer_v3_p1_230428_555112_recycled_02",18.19,47.73,0.2885,0.4835,0.2987,60,75,1,2,"MYD88_O08919_x1_4_model_4_multimer_v3_p1_230428_555112_recycled_02",1,"O08919","NUMBL_MOUSE","Numbl Nbl","Numbl","Nbl","Mus musculus (Mouse)",10090,"Numb-like protein","UP000000589: Chromosome 7","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"117","MYD88_O08992_x1",1,"model_1_multimer_v3_p1_230424_852831_recycled_01",43.69,67.28,0.3973,0.4101,0.1001,67,96,1,2,"MYD88_O08992_x1_1_model_1_multimer_v3_p1_230424_852831_recycled_01",1,"O08992","SDCB1_MOUSE","Sdcbp","Sdcbp",NA,"Mus musculus (Mouse)",10090,"Syntenin-1 (Scaffold protein Pbp1) (Syndecan-binding protein 1)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"118","MYD88_O09044_x1",3,"model_3_multimer_v3_p1_230425_549482_recycled_00",9999,57.47,0.3363,0.3817,0.0615,137,266,1,2,"MYD88_O09044_x1_3_model_3_multimer_v3_p1_230425_549482_recycled_00",1,"O09044","SNP23_MOUSE","Snap23 Sndt","Snap23","Sndt","Mus musculus (Mouse)",10090,"Synaptosomal-associated protein 23 (SNAP-23) (Syndet) (Vesicle-membrane fusion protein SNAP-23)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"119","MYD88_O09061_x1",1,"model_1_multimer_v3_p1_230424_557776_recycled_08",1.68,73.97,0.5026,0.4162,0.0797,37,60,1,2,"MYD88_O09061_x1_1_model_1_multimer_v3_p1_230424_557776_recycled_08",1,"O09061","PSB1_MOUSE","Psmb1","Psmb1",NA,"Mus musculus (Mouse)",10090,"Proteasome subunit beta type-1 (Macropain subunit C5) (Multicatalytic endopeptidase complex subunit C5) (Proteasome component C5) (Proteasome gamma chain)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"120","MYD88_O09110_x1",2,"model_2_multimer_v3_p1_230425_942796_recycled_02",7.79,75.25,0.5362,0.3242,0.2056,76,112,1,2,"MYD88_O09110_x1_2_model_2_multimer_v3_p1_230425_942796_recycled_02",1,"O09110","MP2K3_MOUSE","Map2k3 Mkk3 Prkmk3","Map2k3","Mkk3 Prkmk3","Mus musculus (Mouse)",10090,"Dual specificity mitogen-activated protein kinase kinase 3 (MAP kinase kinase 3) (MAPKK 3) (EC 2.7.12.2) (MAPK/ERK kinase 3) (MEK 3)","UP000000589: Chromosome 11","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"121","MYD88_O09167_x1",3,"model_3_multimer_v3_p1_230428_869102_recycled_00",9999,67.77,0.3384,0.3322,0.0312,57,90,1,2,"MYD88_O09167_x1_3_model_3_multimer_v3_p1_230428_869102_recycled_00",1,"O09167","RL21_MOUSE","Rpl21","Rpl21",NA,"Mus musculus (Mouse)",10090,"60S ribosomal protein L21","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
