"","FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","NUM_CLUSTERS","N_MONOMERS","FILE_RECYCLE","RANK","V1","Entry.Name","Gene.Names","Gene.Names..primary.","Gene.Names..synonym.","Organism","Organism..ID.","Protein.names","Proteomes","Taxonomic.lineage"
"197","MYD88_Q61456_x1",5,"model_5_multimer_v2_p1_230328_190945_recycled_05",4.59,69.04,0.4669,0.4323,0.0981,39,34,1,2,"MYD88_Q61456_x1_5_model_5_multimer_v2_p1_230328_190945_recycled_05",1,"Q61456","CCNA1_MOUSE","Ccna1","Ccna1",NA,"Mus musculus (Mouse)",10090,"Cyclin-A1","UP000000589: Chromosome 3","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"198","MYD88_Q61548_x1",5,"model_5_multimer_v2_p1_230330_920169_recycled_07",28.26,50.35,0.3435,0.3074,0.1217,43,54,1,2,"MYD88_Q61548_x1_5_model_5_multimer_v2_p1_230330_920169_recycled_07",1,"Q61548","AP180_MOUSE","Snap91","Snap91",NA,"Mus musculus (Mouse)",10090,"Clathrin coat assembly protein AP180 (91 kDa synaptosomal-associated protein) (Clathrin coat-associated protein AP180) (Phosphoprotein F1-20)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"199","MYD88_Q61655_x1",3,"model_3_multimer_v2_p1_230326_752199_recycled_00",9999,70.38,0.4591,0.5131,0.0617,52,98,2,2,"MYD88_Q61655_x1_3_model_3_multimer_v2_p1_230326_752199_recycled_00",1,"Q61655","DD19A_MOUSE","Ddx19a Ddx19 Eif4a-rs1","Ddx19a","Ddx19 Eif4a-rs1","Mus musculus (Mouse)",10090,"ATP-dependent RNA helicase DDX19A (EC 3.6.4.13) (DEAD box RNA helicase DEAD5) (mDEAD5) (DEAD box protein 19A) (Eukaryotic translation initiation factor 4A-related sequence 1)","UP000000589: Chromosome 8","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"200","MYD88_Q61687_x1",2,"model_2_multimer_v2_p1_230328_621654_recycled_12",32.74,45.22,0.4034,0.4538,0.0105,81,150,2,2,"MYD88_Q61687_x1_2_model_2_multimer_v2_p1_230328_621654_recycled_12",1,"Q61687","ATRX_MOUSE","Atrx Hp1bp2 Xnp","Atrx","Hp1bp2 Xnp","Mus musculus (Mouse)",10090,"Transcriptional regulator ATRX (EC 3.6.4.12) (ATP-dependent helicase ATRX) (HP1 alpha-interacting protein) (HP1-BP38 protein) (Heterochromatin protein 2) (X-linked nuclear protein)","UP000000589: Chromosome X","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"201","MYD88_Q62406_x1",1,"model_1_multimer_v2_p1_230324_431521_recycled_00",9999,60.78,0.43,0.4327,0.0991,86,125,1,2,"MYD88_Q62406_x1_1_model_1_multimer_v2_p1_230324_431521_recycled_00",1,"Q62406","IRAK1_MOUSE","Irak1 Il1rak","Irak1","Il1rak","Mus musculus (Mouse)",10090,"Interleukin-1 receptor-associated kinase 1 (IRAK) (IRAK-1) (EC 2.7.11.1) (Pelle-like protein kinase) (mPLK)","UP000000589: Chromosome X","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"202","MYD88_Q62523_x1",4,"model_4_multimer_v2_p1_230328_071838_recycled_17",7.41,59.11,0.3827,0.4432,0.3515,38,42,1,2,"MYD88_Q62523_x1_4_model_4_multimer_v2_p1_230328_071838_recycled_17",1,"Q62523","ZYX_MOUSE","Zyx","Zyx",NA,"Mus musculus (Mouse)",10090,"Zyxin","UP000000589: Chromosome 6","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"203","MYD88_Q641P0_x1",3,"model_3_multimer_v2_p1_230330_724407_recycled_15",3.2,85.8,0.7066,0.5043,0.2711,58,60,1,2,"MYD88_Q641P0_x1_3_model_3_multimer_v2_p1_230330_724407_recycled_15",1,"Q641P0","ARP3B_MOUSE","Actr3b","Actr3b",NA,"Mus musculus (Mouse)",10090,"Actin-related protein 3B (ARP3-beta) (Actin-like protein 3B)","UP000000589: Chromosome 5","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"204","MYD88_Q64339_x1",4,"model_4_multimer_v2_p1_230326_271522_recycled_00",9999,69.33,0.4355,0.4785,0.1495,85,121,1,2,"MYD88_Q64339_x1_4_model_4_multimer_v2_p1_230326_271522_recycled_00",1,"Q64339","ISG15_MOUSE","Isg15 G1p2 Ucrp","Isg15","G1p2 Ucrp","Mus musculus (Mouse)",10090,"Ubiquitin-like protein ISG15 (Interferon-induced 15 kDa protein) (Interferon-induced 17 kDa protein) (IP17) (Ubiquitin cross-reactive protein)","UP000000589: Chromosome 4","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"205","MYD88_Q64455_x1",5,"model_5_multimer_v2_p1_230324_421200_recycled_04",10.3,74.42,0.341,0.3815,0.2588,32,32,1,2,"MYD88_Q64455_x1_5_model_5_multimer_v2_p1_230324_421200_recycled_04",1,"Q64455","PTPRJ_MOUSE","Ptprj Byp Scc1","Ptprj","Byp Scc1","Mus musculus (Mouse)",10090,"Receptor-type tyrosine-protein phosphatase eta (Protein-tyrosine phosphatase eta) (R-PTP-eta) (EC 3.1.3.48) (HPTP beta-like tyrosine phosphatase) (Protein-tyrosine phosphatase receptor type J) (R-PTP-J) (Susceptibility to colon cancer 1) (CD antigen CD148)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"206","MYD88_Q64727_x1",3,"model_3_multimer_v2_p1_230330_040058_recycled_00",9999,79.76,0.7035,0.0954,0.0054,22,14,2,2,"MYD88_Q64727_x1_3_model_3_multimer_v2_p1_230330_040058_recycled_00",1,"Q64727","VINC_MOUSE","Vcl","Vcl",NA,"Mus musculus (Mouse)",10090,"Vinculin (Metavinculin)","UP000000589: Chromosome 14","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"207","MYD88_Q65Z40_x1",5,"model_5_multimer_v2_p1_230330_003017_recycled_01",97.58,55.23,0.4315,0.5116,0.0087,58,102,2,2,"MYD88_Q65Z40_x1_5_model_5_multimer_v2_p1_230330_003017_recycled_01",1,"Q65Z40","WAPL_MOUSE","Wapl Kiaa0261 Wapal","Wapl","Kiaa0261 Wapal","Mus musculus (Mouse)",10090,"Wings apart-like protein homolog (Dioxin-inducible factor 2) (DIF-2) (WAPL cohesin release factor)","UP000000589: Chromosome 14","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"208","MYD88_Q66JS6_x1",1,"model_1_multimer_v2_p1_230324_291858_recycled_04",15.36,64.41,0.3163,0.5841,0.0173,117,237,2,2,"MYD88_Q66JS6_x1_1_model_1_multimer_v2_p1_230324_291858_recycled_04",1,"Q66JS6","EI3JB_MOUSE","Eif3j2 Eif3s1-2 Gm9781","Eif3j2","Eif3s1-2 Gm9781","Mus musculus (Mouse)",10090,"Eukaryotic translation initiation factor 3 subunit J-B (eIF3j-B) (Eukaryotic translation initiation factor 3 subunit 1-B) (eIF-3-alpha-B) (eIF3 p35)","UP000000589: Chromosome 18","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"209","MYD88_Q68FH4_x1",2,"model_2_multimer_v2_p1_230328_530819_recycled_08",0.54,85.42,0.6931,0.4078,0.1383,57,54,1,2,"MYD88_Q68FH4_x1_2_model_2_multimer_v2_p1_230328_530819_recycled_08",1,"Q68FH4","GALK2_MOUSE","Galk2","Galk2",NA,"Mus musculus (Mouse)",10090,"N-acetylgalactosamine kinase (EC 2.7.1.157) (GalNAc kinase) (Galactokinase 2)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"210","MYD88_Q69ZC8_x1",3,"model_3_multimer_v2_p1_230328_571641_recycled_00",9999,57.75,0.3185,0.0737,0.0308,17,17,2,2,"MYD88_Q69ZC8_x1_3_model_3_multimer_v2_p1_230328_571641_recycled_00",1,"Q69ZC8","GPAM1_MOUSE","Gpalpp1 Kiaa1704","Gpalpp1","Kiaa1704","Mus musculus (Mouse)",10090,"GPALPP motifs-containing protein 1","UP000000589: Chromosome 14","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"211","MYD88_Q69ZN7_x1",4,"model_4_multimer_v2_p1_230329_629255_recycled_00",9999,58.33,0.3412,0.2757,0.0023,34,65,2,2,"MYD88_Q69ZN7_x1_4_model_4_multimer_v2_p1_230329_629255_recycled_00",1,"Q69ZN7","MYOF_MOUSE","Myof Fer1l3 Kiaa1207","Myof","Fer1l3 Kiaa1207","Mus musculus (Mouse)",10090,"Myoferlin (Fer-1-like protein 3)","UP000000589: Chromosome 19","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"212","MYD88_Q6DID7_x1",1,"model_1_multimer_v2_p1_230326_371084",4.215,76.32,0.5753,0.3393,0.0113,43,67,1,2,"MYD88_Q6DID7_x1_1_model_1_multimer_v2_p1_230326_371084",1,"Q6DID7","WLS_MOUSE","Wls Gpr177","Wls","Gpr177","Mus musculus (Mouse)",10090,"Protein wntless homolog (Integral membrane protein GPR177) (Protein evenness interrupted homolog) (EVI)","UP000000589: Chromosome 3","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"213","MYD88_Q6DVA0_x1",4,"model_4_multimer_v2_p1_230331_640456_recycled_00",9999,64.34,0.2922,0.3563,0.0261,50,82,2,2,"MYD88_Q6DVA0_x1_4_model_4_multimer_v2_p1_230331_640456_recycled_00",1,"Q6DVA0","LEMD2_MOUSE","Lemd2 Lem2","Lemd2","Lem2","Mus musculus (Mouse)",10090,"LEM domain-containing protein 2 (Nuclear envelope transmembrane protein 25) (NET25)","UP000000589: Chromosome 17","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"214","MYD88_Q6KAU4_x1",3,"model_3_multimer_v2_p1_230328_587831_recycled_02",17.9,66.15,0.312,0.2837,0.0297,30,37,2,2,"MYD88_Q6KAU4_x1_3_model_3_multimer_v2_p1_230328_587831_recycled_02",1,"Q6KAU4","MB12B_MOUSE","Mvb12b Fam125b","Mvb12b","Fam125b","Mus musculus (Mouse)",10090,"Multivesicular body subunit 12B (ESCRT-I complex subunit MVB12B) (Protein FAM125B)","UP000000589: Chromosome 2","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"215","MYD88_Q6NXM2_x1",3,"model_3_multimer_v2_p1_230328_743823_recycled_17",0.86,83.8,0.5629,0.3735,0.1275,49,40,1,2,"MYD88_Q6NXM2_x1_3_model_3_multimer_v2_p1_230328_743823_recycled_17",1,"Q6NXM2","RCBT1_MOUSE","Rcbtb1","Rcbtb1",NA,"Mus musculus (Mouse)",10090,"RCC1 and BTB domain-containing protein 1 (Regulator of chromosome condensation and BTB domain-containing protein 1)","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"216","MYD88_Q6NZC7_x1",2,"model_2_multimer_v2_p1_230325_419589",7.686,61.61,0.4523,0.3194,0.0105,82,169,1,2,"MYD88_Q6NZC7_x1_2_model_2_multimer_v2_p1_230325_419589",1,"Q6NZC7","S23IP_MOUSE","Sec23ip","Sec23ip",NA,"Mus musculus (Mouse)",10090,"SEC23-interacting protein","UP000000589: Unplaced","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"217","MYD88_Q6P3B9_x1",3,"model_3_multimer_v2_p1_230329_629788_recycled_16",8.82,62.07,0.4085,0.3779,0.2684,29,35,1,2,"MYD88_Q6P3B9_x1_3_model_3_multimer_v2_p1_230329_629788_recycled_16",1,"Q6P3B9","RBFA_MOUSE","Rbfa","Rbfa",NA,"Mus musculus (Mouse)",10090,"Putative ribosome-binding factor A, mitochondrial","UP000000589: Chromosome 18","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"218","MYD88_Q6P5F6_x1",2,"model_2_multimer_v2_p1_230326_726664_recycled_14",6.66,52.52,0.3269,0.1338,0.0127,38,40,2,2,"MYD88_Q6P5F6_x1_2_model_2_multimer_v2_p1_230326_726664_recycled_14",1,"Q6P5F6","S39AA_MOUSE","Slc39a10 Kiaa1265 Zip10","Slc39a10","Kiaa1265 Zip10","Mus musculus (Mouse)",10090,"Zinc transporter ZIP10 (Solute carrier family 39 member 10) (Zrt- and Irt-like protein 10) (ZIP-10)","UP000000589: Chromosome 1","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"219","MYD88_Q6P8X1_x1",5,"model_5_multimer_v2_p1_230328_128375_recycled_01",57.6,75.93,0.5254,0.3017,0.0356,53,58,1,2,"MYD88_Q6P8X1_x1_5_model_5_multimer_v2_p1_230328_128375_recycled_01",1,"Q6P8X1","SNX6_MOUSE","Snx6","Snx6",NA,"Mus musculus (Mouse)",10090,"Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]","UP000000589: Chromosome 12","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
"220","MYD88_Q6PAV2_x1",3,"model_3_multimer_v2_p1_230328_564721_recycled_15",1.1,86,0.7447,0.5825,0.3686,59,66,1,2,"MYD88_Q6PAV2_x1_3_model_3_multimer_v2_p1_230328_564721_recycled_15",1,"Q6PAV2","HERC4_MOUSE","Herc4","Herc4",NA,"Mus musculus (Mouse)",10090,"Probable E3 ubiquitin-protein ligase HERC4 (EC 2.3.2.26) (HECT domain and RCC1-like domain-containing protein 4) (HECT-type E3 ubiquitin transferase HERC4)","UP000000589: Chromosome 10","Mus (subgenus), Mus (genus), Murinae (subfamily), Muridae (family), Muroidea (no rank), Myomorpha (suborder), Rodentia (order), Glires (no rank), Euarchontoglires (superorder), Boreoeutheria (no rank), Eutheria (no rank), Theria (no rank), Mammalia (class), Amniota (no rank), Tetrapoda (no rank), Dipnotetrapodomorpha (no rank), Sarcopterygii (superclass), Euteleostomi (no rank), Teleostomi (no rank), Gnathostomata (no rank), Vertebrata (no rank), Craniata (subphylum), Chordata (phylum), Deuterostomia (no rank), Bilateria (no rank), Eumetazoa (no rank), Metazoa (kingdom), Opisthokonta (no rank), Eukaryota (superkingdom), cellular organisms (no rank)"
