Significant,-LOG(P-value),Difference,T:.Protein.IDs,T:.Majority.protein.IDs,T:.Protein.names,T:.Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],N:.Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,3.10061877473884,2.19372510910034,Q9WTI7;O88329,Q9WTI7,Unconventional myosin-Ic,Myo1c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,39,121.94,16,4,4,4,4,20.5147686004639,20.3691692352295,21.1520690917969,20.5991687774658,20.5106678009033,20.05126953125,20.3817691802979,20.5908679962158,20.507568359375,20.3083686828613,19.711368560791,20.210168838501,17.2785682678223,18.3613681793213,18.254768371582,18.86496925354,30,MYD88,IRAK1
TRUE,2.92197865247081,2.34842538833618,Q9WUM4,Q9WUM4,Coronin-1C,Coro1c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,53.12,16,4,4,4,4,21.8057689666748,21.9541683197021,22.0339679718018,21.8036689758301,21.0187683105469,20.9705696105957,21.6872692108154,21.6469688415527,20.9426689147949,20.9248695373535,20.5796680450439,21.2322692871094,17.9527683258057,19.4013690948486,19.0425682067871,19.5331687927246,30,MYD88,IRAK1
TRUE,2.56443532183926,2.22285032272339,Q9WV32,Q9WV32,Actin-related protein 2/3 complex subunit 1B,Arpc1b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,41.063,16,4,4,4,4,21.4708690643311,21.5499687194824,21.9593696594238,21.7188682556152,21.498067855835,21.3110694885254,21.4148693084717,21.8365688323975,21.3386688232422,21.027868270874,21.0013694763184,21.2235679626465,18.0467681884766,19.3955688476563,19.633768081665,20.0930690765381,30,MYD88,IRAK1
TRUE,2.78129562920331,3.00909996032715,Q9Z0P5,Q9Z0P5,Twinfilin-2,Twf2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,39.47,16,4,4,4,4,15.716968536377,15.3236684799194,15.97096824646,15.921368598938,15.0880689620972,14.6818685531616,14.9475688934326,14.9622688293457,15.5091686248779,15.4351682662964,13.4253692626953,15.1136684417725,10.6135692596436,11.3885688781738,12.9193687438965,12.7218685150146,30,MYD88,IRAK1
TRUE,2.19172016530795,2.89965009689331,Q9Z1Q5,Q9Z1Q5,Chloride intracellular channel protein 1,Clic1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,27.013,16,4,4,4,4,17.6675682067871,17.0295677185059,18.4391689300537,17.5373687744141,17.6539688110352,17.456169128418,17.7483692169189,18.9926681518555,17.3822689056396,17.317268371582,16.263069152832,17.3843688964844,13.3875684738159,14.9058685302734,15.8040685653687,16.1550693511963,30,MYD88,IRAK1
TRUE,50,10,CON__O43790;CON__Q14533,CON__O43790;CON__Q14533,NA,NA,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,+,15,53.5,7,1,3,2,1,NA,12.8519,NA,NA,9.24166,NA,13.8839,20.0445,10.334,14.0784,NA,NA,NA,NA,NA,14.0707,30,MYD88,IRAK1
TRUE,50,10,P05977;P09542,P05977;P09542,"Myosin light chain 1/3, skeletal muscle isoform;Myosin light chain 3",Myl1;Myl3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,20.594,6,2,3,0,1,NA,15.8799,15.8261,NA,15.8249,NA,15.4505,16.0616,NA,NA,NA,NA,12.5374,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,P13504,P13504,"Interleukin-1 receptor type 1;Interleukin-1 receptor type 1, membrane form;Interleukin-1 receptor type 1, soluble form",Il1r1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,66.697,11,4,3,4,0,10.8038,9.82477,11.8683,11.8688,13.3697,13.3896,NA,12.1172,13.2572,13.9295,13.8479,12.8954,NA,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,P18181,P18181,CD48 antigen,Cd48,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,27.383,13,4,4,4,1,15.4404,15.5026,16.4048,15.6752,16.1407,16.3174,14.8651,15.6947,14.2834,14.275,13.6329,15.4771,NA,NA,11.9561,NA,30,MYD88,IRAK1
TRUE,50,10,P20937,P20937,T-cell surface glycoprotein YE1/48,Klra1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,30.498,9,2,3,4,0,9.62482,NA,NA,10.2382,11.2771,NA,10.1309,10.4827,10.0595,10.8643,10.8342,9.83991,NA,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q3TXS7,Q3TXS7,26S proteasome non-ATPase regulatory subunit 1,Psmd1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,105.73,8,2,3,2,1,11.609,NA,NA,11.7684,11.9938,13.0865,NA,11.4229,11.2132,NA,10.7367,NA,9.33247,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q3U1F9,Q3U1F9,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,Pag1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,46.549,13,4,4,4,1,14.0694,14.829,15.5131,13.9769,15.0441,14.5126,14.0241,14.8863,15.1536,12.9225,14.0592,15.3057,NA,NA,12.223,NA,30,MYD88,IRAK1
TRUE,50,10,Q60843,Q60843,Krueppel-like factor 2,Klf2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,37.656,12,4,3,4,1,11.5499,11.8879,11.3384,11.8559,12.1399,12.2715,NA,12.0265,12.2978,11.5208,11.4815,12.0226,NA,NA,NA,12.0551,30,MYD88,IRAK1
TRUE,50,10,Q61730,Q61730,Interleukin-1 receptor accessory protein,Il1rap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,65.74,7,1,3,3,0,NA,NA,NA,11.0791,13.3006,12.9118,12.3207,NA,NA,13.1666,13.088,13.1256,NA,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q64430,Q64430,Copper-transporting ATPase 1,Atp7a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,161.96,8,2,3,2,1,10.3856,NA,NA,10.9351,NA,11.2646,9.84887,10.3118,NA,10.7157,NA,11.4985,7.92487,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q6P9N1,Q6P9N1,Hyccin,Fam126a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,57.321,8,2,3,2,1,NA,12.2792,11.3857,NA,NA,10.7636,10.0404,10.8274,10.2145,NA,NA,12.025,NA,11.0366,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q6PHN9,Q6PHN9,Ras-related protein Rab-35,Rab35,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,23.025,9,4,3,1,1,13.5797,14.201,14.1958,14.1154,14.8876,13.8515,NA,14.1797,NA,NA,13.4148,NA,NA,12.3818,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q8BH57,Q8BH57,WD repeat-containing protein 48,Wdr48,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,76.006,10,4,3,2,1,10.9545,13.4589,14.0636,11.2358,10.9907,NA,11.27,12.105,10.7243,NA,NA,10.3694,9.28407,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q8BJ25,Q8BJ25,THAP domain-containing protein 3,Thap3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,24.627,8,1,3,3,1,NA,NA,11.7891,NA,NA,11.7678,12.3332,11.8436,13.5565,11.5661,NA,11.907,NA,NA,NA,12.0243,30,MYD88,IRAK1
TRUE,50,10,Q8BVR6,Q8BVR6,RING finger and SPRY domain-containing protein 1,Rspry1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,64.322,4,0,3,1,0,NA,NA,NA,NA,12.8385,11.3017,NA,14.6077,NA,11.7937,NA,NA,NA,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q8BYC6,Q8BYC6,Serine/threonine-protein kinase TAO3,Taok3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,105.33,10,3,4,2,1,7.92598,9.01399,11.926,NA,8.79255,8.31906,10.8987,10.6574,8.40867,NA,10.8014,NA,NA,NA,10.0875,NA,30,MYD88,IRAK1
TRUE,50,10,Q8CD92,Q8CD92,Tetratricopeptide repeat protein 27,Ttc27,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,96.43,12,4,3,4,1,12.4001,12.8766,12.6389,12.1747,11.8177,11.9653,NA,13.4334,11.9951,11.2195,11.7564,11.7604,NA,NA,NA,11.9659,30,MYD88,IRAK1
TRUE,50,10,Q9EPK2,Q9EPK2,Protein XRP2,Rp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,39.376,7,1,3,3,0,NA,12.3338,NA,NA,12.478,12.7085,NA,12.7573,12.2106,12.7647,NA,12.188,NA,NA,NA,NA,30,MYD88,IRAK1
TRUE,50,10,Q9QZB7,Q9QZB7,Actin-related protein 10,Actr10,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,46.207,12,4,3,4,1,10.5277,11.5423,12.5024,11.9208,9.73142,10.3522,NA,10.6041,9.22193,10.8762,10.6787,10.4641,9.92927,NA,NA,NA,30,MYD88,IRAK1
