"FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_RECYCLE","RANK"
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_05",3.39,82.41,0.6286,0.6274,0.5947,101,113,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_05",18
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_06",2.89,82.69,0.6282,0.5793,0.5607,130,131,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_06",51
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_07",27.92,82.54,0.6151,0.6017,0.5766,114,118,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_07",36
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_08",2.38,82.16,0.6352,0.6308,0.6046,109,115,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_08",6
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_09",26.72,82.81,0.6445,0.6178,0.5898,109,113,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_09",26
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_10",4.13,82.4,0.6268,0.6205,0.5883,101,108,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_10",30
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_11",3.39,83.82,0.6661,0.591,0.5886,150,165,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_11",29
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_12",27.54,83.78,0.672,0.6002,0.5933,150,164,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_12",20
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_13",1.51,83.68,0.6663,0.5962,0.5902,148,158,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_13",25
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_14",1.53,83.57,0.6656,0.5963,0.5912,147,151,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_14",23
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_15",1.59,83.5,0.6687,0.6005,0.5946,148,155,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_15",19
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_16",1.43,83.76,0.6689,0.6021,0.5964,148,155,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_16",16
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_17",1.46,83.53,0.6649,0.602,0.5961,144,148,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_17",17
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_18",2.64,83.5,0.6632,0.5972,0.5925,149,154,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_18",21
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",2,"model_2_multimer_v3_p1_230510_420261_recycled_19",1.66,83.39,0.6589,0.5914,0.5852,147,153,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_2_model_2_multimer_v3_p1_230510_420261_recycled_19",32
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807",1.063,81.58,0.5546,0.5201,0.513,140,150,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807",85
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_00",9999,78.26,0.5269,0.316,0.1825,64,54,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_00",103
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_01",83.06,81.2,0.5283,0.4898,0.4532,108,101,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_01",100
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_02",8.36,80.92,0.5185,0.5058,0.4749,105,104,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_02",92
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_03",2.9,81.36,0.5378,0.5012,0.4739,134,146,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_03",93
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_04",3.35,81.4,0.5378,0.5006,0.4715,119,123,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_04",95
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_05",2.7,81.12,0.5336,0.4916,0.4646,121,133,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_05",98
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_06",2.04,81.18,0.535,0.5006,0.4737,108,114,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_06",94
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_07",2.39,81.21,0.538,0.5062,0.4822,104,106,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_07",90
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_08",1.82,80.49,0.527,0.534,0.5032,93,90,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_08",88
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_09",2.68,81.88,0.5601,0.5303,0.5315,139,144,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_09",73
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_10",25.16,81.68,0.5592,0.5193,0.5088,127,137,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_10",87
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_11",1.47,81.6,0.5609,0.5303,0.5199,131,143,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_11",82
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_12",1.32,81.83,0.5595,0.5288,0.525,140,153,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_12",79
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_13",1.21,81.9,0.5696,0.5338,0.523,135,139,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_13",80
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_14",0.9,81.75,0.5581,0.527,0.5217,137,141,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_14",81
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_15",1.48,81.87,0.5637,0.5353,0.5299,139,142,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_15",75
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_16",1.69,81.74,0.5561,0.5391,0.5286,136,142,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_16",76
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_17",1.69,81.79,0.5682,0.5353,0.5272,139,148,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_17",77
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_18",1.32,81.53,0.5521,0.5184,0.5133,139,145,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_18",84
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",3,"model_3_multimer_v3_p1_230510_372807_recycled_19",1.01,81.55,0.5616,0.5197,0.5171,135,146,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_3_model_3_multimer_v3_p1_230510_372807_recycled_19",83
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404",0.797,82.66,0.687,0.5764,0.5656,139,146,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404",44
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_00",9999,76.73,0.5215,0.2559,0.1363,100,96,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_00",105
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_01",81.95,81.13,0.5592,0.4902,0.471,122,123,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_01",96
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_02",8.2,81.99,0.6638,0.5858,0.5656,124,128,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_02",44
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_03",4.53,81.87,0.6477,0.6208,0.5892,103,110,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_03",27
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_04",3.11,81.75,0.6401,0.5979,0.5645,95,100,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_04",47
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_05",1.12,81.87,0.6588,0.6216,0.589,102,109,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_05",28
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_06",1.39,81.59,0.6451,0.5328,0.5096,147,239,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_06",86
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_07",23.79,82.01,0.664,0.5405,0.5267,144,165,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_07",78
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_08",4.84,82.15,0.6644,0.5487,0.5375,149,169,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_08",71
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_09",1.3,82.39,0.6726,0.5647,0.5545,146,160,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_09",63
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_10",1.8,82.54,0.6778,0.565,0.5557,144,156,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_10",60
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_11",1.15,82.37,0.6815,0.5708,0.5596,142,155,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_11",52
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_12",1.11,82.46,0.6806,0.5733,0.5628,143,154,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_12",48
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_13",1.14,82.79,0.6895,0.5771,0.5649,136,147,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_13",46
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_14",1.64,82.83,0.6882,0.5833,0.5714,139,151,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_14",38
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_15",0.91,82.52,0.6849,0.5781,0.5664,143,153,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_15",42
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_16",1.86,82.7,0.6848,0.5714,0.5608,142,152,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_16",50
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_17",0.83,82.81,0.6875,0.5812,0.5692,144,152,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_17",40
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_18",1.14,82.9,0.6904,0.5809,0.5702,143,151,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_18",39
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",4,"model_4_multimer_v3_p1_230510_749404_recycled_19",1.18,82.81,0.6883,0.5731,0.5611,140,145,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_4_model_4_multimer_v3_p1_230510_749404_recycled_19",49
"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1",5,"model_5_multimer_v3_p1_230510_474675",1.201,82.14,0.6651,0.5637,0.5556,139,150,"ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_5",1,3,"ARL8B_UN93B_ALL","ARL8B_MOUSE_x1_UN93B_MOUSE_x1_TLR3_MOUSE_x1_5_model_5_multimer_v3_p1_230510_474675",61
