MYD88_Q8BMG7_x1,model_2,3.23,76.02,0.4795,0,0,0,0,MYD88_Q8BMG7_x1_model_2_multimer_v2_p1_230328_735790,2,2
MYD88_Q8BMG7_x1,model_3,2.06,78.5,0.4854,0,0,0,0,MYD88_Q8BMG7_x1_model_3_multimer_v2_p1_230328_342336,2,2
MYD88_Q8BMG7_x1,model_4,1.16,78.67,0.4696,0,0,0,0,MYD88_Q8BMG7_x1_model_4_multimer_v2_p1_230328_699760,2,2
MYD88_Q8BMG7_x1,model_5,2.44,77.28,0.4729,0,0,0,0,MYD88_Q8BMG7_x1_model_5_multimer_v2_p1_230329_059014,2,2
MYD88_Q8BP40_x1,model_1,1.2,82.21,0.5857,0.3093,0.0204,34,35,MYD88_Q8BP40_x1_model_1_multimer_v2_p1_230328_943771,1,2
MYD88_Q8BP40_x1,model_2,1.79,81.07,0.5791,0.0501,7e-04,18,20,MYD88_Q8BP40_x1_model_2_multimer_v2_p1_230328_863804,1,2
MYD88_Q8BP40_x1,model_3,3.53,81.83,0.5963,0.0709,0.0065,24,28,MYD88_Q8BP40_x1_model_3_multimer_v2_p1_230329_563711,1,2
MYD88_Q8BP40_x1,model_4,0.86,82.37,0.5853,0.0494,0.001,17,13,MYD88_Q8BP40_x1_model_4_multimer_v2_p1_230330_689237,1,2
MYD88_Q8BP40_x1,model_5,2.62,81.67,0.5613,0,0,0,0,MYD88_Q8BP40_x1_model_5_multimer_v2_p1_230330_896685,2,2
MYD88_Q8BP92_x1,model_1,2.91,67.47,0.416,0.1561,0.0055,28,24,MYD88_Q8BP92_x1_model_1_multimer_v2_p1_230326_423024,1,2
MYD88_Q8BP92_x1,model_2,1.79,68.26,0.4172,0.028,6e-04,16,10,MYD88_Q8BP92_x1_model_2_multimer_v2_p1_230326_443983,2,2
MYD88_Q8BP92_x1,model_3,2.83,68.78,0.3959,0.0139,1e-04,9,7,MYD88_Q8BP92_x1_model_3_multimer_v2_p1_230328_309618,2,2
MYD88_Q8BP92_x1,model_4,4.16,70.4,0.3928,0.015,0,7,7,MYD88_Q8BP92_x1_model_4_multimer_v2_p1_230329_754185,2,2
MYD88_Q8BP92_x1,model_5,2.27,68.27,0.4202,0.1258,0.004,25,18,MYD88_Q8BP92_x1_model_5_multimer_v2_p1_230329_802198,1,2
MYD88_Q8BRN9_x1,model_1,7.06,63.77,0.283,0,0,0,0,MYD88_Q8BRN9_x1_model_1_multimer_v2_p1_230326_016646,2,2
MYD88_Q8BRN9_x1,model_2,19.41,62.55,0.2829,0,0,0,0,MYD88_Q8BRN9_x1_model_2_multimer_v2_p1_230326_028944,2,2
MYD88_Q8BRN9_x1,model_3,40.6,62.77,0.2796,0,0,0,0,MYD88_Q8BRN9_x1_model_3_multimer_v2_p1_230329_306243,2,2
MYD88_Q8BRN9_x1,model_4,5.71,63.65,0.2912,0,0,0,0,MYD88_Q8BRN9_x1_model_4_multimer_v2_p1_230330_299327,2,2
MYD88_Q8BRN9_x1,model_5,15.97,60.69,0.292,0,0,0,0,MYD88_Q8BRN9_x1_model_5_multimer_v2_p1_230330_906025,2,2
MYD88_Q8BUL5_x1,model_1,1.18,82.32,0.5096,0.0301,4e-04,11,9,MYD88_Q8BUL5_x1_model_1_multimer_v2_p1_230326_092941,2,2
MYD88_Q8BUL5_x1,model_2,2.09,81.14,0.4797,0.0014,0,2,1,MYD88_Q8BUL5_x1_model_2_multimer_v2_p1_230328_185871,2,2
MYD88_Q8BUL5_x1,model_3,1.2,82.83,0.526,0.0114,1e-04,7,4,MYD88_Q8BUL5_x1_model_3_multimer_v2_p1_230328_473164,2,2
MYD88_Q8BUL5_x1,model_4,0.61,82.41,0.4894,0,0,0,0,MYD88_Q8BUL5_x1_model_4_multimer_v2_p1_230329_244502,2,2
MYD88_Q8BUL5_x1,model_5,1.29,81.25,0.5129,0,0,0,0,MYD88_Q8BUL5_x1_model_5_multimer_v2_p1_230329_856879,2,2
MYD88_Q8BVL9_x1,model_1,7.58,68.75,0.2457,0,0,0,0,MYD88_Q8BVL9_x1_model_1_multimer_v2_p1_230324_922075,2,2
MYD88_Q8BVL9_x1,model_2,7.56,64.24,0.2511,0,0,0,0,MYD88_Q8BVL9_x1_model_2_multimer_v2_p1_230324_095078,2,2
MYD88_Q8BVL9_x1,model_3,5.23,66.68,0.2445,0,0,0,0,MYD88_Q8BVL9_x1_model_3_multimer_v2_p1_230324_554972,2,2
MYD88_Q8BVL9_x1,model_4,2.27,67.98,0.2528,0,0,0,0,MYD88_Q8BVL9_x1_model_4_multimer_v2_p1_230324_336711,2,2
MYD88_Q8BVL9_x1,model_5,13.23,65.64,0.2476,0,0,0,0,MYD88_Q8BVL9_x1_model_5_multimer_v2_p1_230325_965001,2,2
MYD88_Q8BVR6_x1,model_1,1.74,76.62,0.5348,0.2767,0.025,32,29,MYD88_Q8BVR6_x1_model_1_multimer_v2_p1_230326_267643,1,2
MYD88_Q8BVR6_x1,model_2,1.72,78.19,0.5473,0.0664,0.0056,17,13,MYD88_Q8BVR6_x1_model_2_multimer_v2_p1_230326_673751,1,2
MYD88_Q8BVR6_x1,model_3,1.6,77.87,0.5412,0.2337,0.018,25,26,MYD88_Q8BVR6_x1_model_3_multimer_v2_p1_230326_257020,1,2
MYD88_Q8BVR6_x1,model_4,5.5,77.52,0.5347,0.1194,0.0048,23,19,MYD88_Q8BVR6_x1_model_4_multimer_v2_p1_230328_812846,1,2
MYD88_Q8BVR6_x1,model_5,1.9,77.07,0.5343,0.3292,0.0294,32,37,MYD88_Q8BVR6_x1_model_5_multimer_v2_p1_230328_629003,1,2
MYD88_Q8BWR2_x1,model_1,0.83,73.03,0.3675,0.0898,0.005,30,32,MYD88_Q8BWR2_x1_model_1_multimer_v2_p1_230329_299209,1,2
MYD88_Q8BWR2_x1,model_2,2.75,71.36,0.3749,0.2291,0.0183,45,42,MYD88_Q8BWR2_x1_model_2_multimer_v2_p1_230329_688037,1,2
MYD88_Q8BWR2_x1,model_3,1.69,73.55,0.3571,0.0028,0,4,2,MYD88_Q8BWR2_x1_model_3_multimer_v2_p1_230330_239555,2,2
MYD88_Q8BWR2_x1,model_4,0.99,74.85,0.363,0.0121,1e-04,8,5,MYD88_Q8BWR2_x1_model_4_multimer_v2_p1_230330_847222,2,2
MYD88_Q8BWR2_x1,model_5,1.58,72.22,0.3727,0.0315,4e-04,12,8,MYD88_Q8BWR2_x1_model_5_multimer_v2_p1_230330_787965,2,2
MYD88_Q8BWY9_x1,model_1,7.89,74.33,0.5059,0.0014,0,2,1,MYD88_Q8BWY9_x1_model_1_multimer_v2_p1_230326_874220,2,2
MYD88_Q8BWY9_x1,model_2,8.29,72.78,0.4911,0,0,0,0,MYD88_Q8BWY9_x1_model_2_multimer_v2_p1_230328_809101,2,2
MYD88_Q8BWY9_x1,model_3,5.98,73.45,0.5075,0.0157,2e-04,8,6,MYD88_Q8BWY9_x1_model_3_multimer_v2_p1_230328_863389,2,2
MYD88_Q8BWY9_x1,model_4,3.31,75.64,0.5732,0.2285,0.1392,26,22,MYD88_Q8BWY9_x1_model_4_multimer_v2_p1_230328_196863,1,2
MYD88_Q8BWY9_x1,model_5,3.61,75.72,0.4974,0,0,0,0,MYD88_Q8BWY9_x1_model_5_multimer_v2_p1_230328_224587,2,2
MYD88_Q8BYC6_x1,model_1,6.17,76.28,0.5499,0.0036,0,3,2,MYD88_Q8BYC6_x1_model_1_multimer_v2_p1_230326_338338,2,2
MYD88_Q8BYC6_x1,model_2,0.79,77.15,0.6051,0.2623,0.0804,35,28,MYD88_Q8BYC6_x1_model_2_multimer_v2_p1_230329_249837,1,2
MYD88_Q8BYC6_x1,model_3,12.08,75.72,0.4464,0.2502,0.0678,44,64,MYD88_Q8BYC6_x1_model_3_multimer_v2_p1_230330_771690,1,2
MYD88_Q8BYC6_x1,model_4,3.29,76.97,0.5682,0.1079,0.0144,22,14,MYD88_Q8BYC6_x1_model_4_multimer_v2_p1_230330_945994,1,2
MYD88_Q8BYC6_x1,model_5,4.23,75.39,0.5294,0.0014,0,2,1,MYD88_Q8BYC6_x1_model_5_multimer_v2_p1_230330_494381,2,2
MYD88_Q8BYH7_x1,model_1,5.36,70.95,0.4378,0.0072,1e-04,6,3,MYD88_Q8BYH7_x1_model_1_multimer_v2_p1_230328_639975,2,2
MYD88_Q8BYH7_x1,model_2,11.44,70.93,0.4224,0.0053,1e-04,4,2,MYD88_Q8BYH7_x1_model_2_multimer_v2_p1_230329_516385,2,2
MYD88_Q8BYH7_x1,model_3,4.56,70.7,0.4192,0.0014,0,2,1,MYD88_Q8BYH7_x1_model_3_multimer_v2_p1_230329_355532,2,2
MYD88_Q8BYH7_x1,model_4,3.66,72.32,0.423,0.0014,0,2,1,MYD88_Q8BYH7_x1_model_4_multimer_v2_p1_230330_850784,2,2
MYD88_Q8BYH7_x1,model_5,14.06,69.69,0.423,0.3164,0.0109,39,44,MYD88_Q8BYH7_x1_model_5_multimer_v2_p1_230330_751281,1,2
MYD88_Q8BYH8_x1,model_1,15.51,46.97,0.3782,0,0,0,0,MYD88_Q8BYH8_x1_model_1_multimer_v2_p1_230330_249925,2,2
MYD88_Q8BYH8_x1,model_2,31.23,40.51,0.3805,0.3343,0.002,32,49,MYD88_Q8BYH8_x1_model_2_multimer_v2_p1_230330_012065,1,2
MYD88_Q8BYH8_x1,model_3,25.07,43.15,0.3797,0.0129,0,6,5,MYD88_Q8BYH8_x1_model_3_multimer_v2_p1_230401_886443,2,2
MYD88_Q8BYH8_x1,model_4,18.52,44.2,0.3785,0.3036,0.0085,61,104,MYD88_Q8BYH8_x1_model_4_multimer_v2_p1_230401_404140,1,2
MYD88_Q8BYH8_x1,model_5,29.22,45.55,0.3729,0.514,0.007,59,128,MYD88_Q8BYH8_x1_model_5_multimer_v2_p1_230401_726809,1,2
MYD88_Q8BYJ6_x1,model_1,20.77,63.6,0.4287,0,0,0,0,MYD88_Q8BYJ6_x1_model_1_multimer_v2_p1_230328_700535,2,2
MYD88_Q8BYJ6_x1,model_2,6.69,62.38,0.4341,0.0637,0.0169,16,13,MYD88_Q8BYJ6_x1_model_2_multimer_v2_p1_230330_658865,1,2
MYD88_Q8BYJ6_x1,model_3,3.68,62.49,0.4279,0.2234,0.0924,31,32,MYD88_Q8BYJ6_x1_model_3_multimer_v2_p1_230330_664957,1,2
MYD88_Q8BYJ6_x1,model_4,5.05,64.25,0.4477,0.067,0.0173,18,14,MYD88_Q8BYJ6_x1_model_4_multimer_v2_p1_230330_884005,1,2
MYD88_Q8BYJ6_x1,model_5,17.49,61.72,0.4042,0.0299,8e-04,15,13,MYD88_Q8BYJ6_x1_model_5_multimer_v2_p1_230401_439649,1,2
MYD88_Q8BZ05_x1,model_1,25.8,63.58,0.3792,0,0,0,0,MYD88_Q8BZ05_x1_model_1_multimer_v2_p1_230328_158038,2,2
MYD88_Q8BZ05_x1,model_2,23.87,59.64,0.3337,0.0083,0,6,5,MYD88_Q8BZ05_x1_model_2_multimer_v2_p1_230330_252150,2,2
MYD88_Q8BZ05_x1,model_3,12.6,62.03,0.3559,0,0,0,0,MYD88_Q8BZ05_x1_model_3_multimer_v2_p1_230330_759454,2,2
MYD88_Q8BZ05_x1,model_4,11.25,63.83,0.3857,0,0,0,0,MYD88_Q8BZ05_x1_model_4_multimer_v2_p1_230330_999122,2,2
MYD88_Q8BZ05_x1,model_5,19.66,60.65,0.3393,0,0,0,0,MYD88_Q8BZ05_x1_model_5_multimer_v2_p1_230330_210642,2,2
MYD88_Q8BZX4_x1,model_1,9.37,53.73,0.3503,0.4064,0.214,47,61,MYD88_Q8BZX4_x1_model_1_multimer_v2_p1_230326_935269,1,2
MYD88_Q8BZX4_x1,model_2,19.12,54.07,0.2787,0.0089,3e-04,6,4,MYD88_Q8BZX4_x1_model_2_multimer_v2_p1_230326_453768,2,2
MYD88_Q8BZX4_x1,model_3,13.26,54.8,0.3042,0.3831,0.2377,44,50,MYD88_Q8BZX4_x1_model_3_multimer_v2_p1_230326_493386,1,2
MYD88_Q8BZX4_x1,model_4,5.86,53.98,0.2717,0.0093,1e-04,5,3,MYD88_Q8BZX4_x1_model_4_multimer_v2_p1_230329_473612,2,2
MYD88_Q8BZX4_x1,model_5,11.04,53.36,0.2897,0.4444,0.3082,46,54,MYD88_Q8BZX4_x1_model_5_multimer_v2_p1_230330_095963,1,2
MYD88_Q8C0E2_x1,model_1,1.75,78.25,0.5051,0.1963,0.0283,33,32,MYD88_Q8C0E2_x1_model_1_multimer_v2_p1_230326_710641,1,2
MYD88_Q8C0E2_x1,model_2,3.51,77.96,0.4844,0.2022,0.012,34,41,MYD88_Q8C0E2_x1_model_2_multimer_v2_p1_230326_594621,1,2
MYD88_Q8C0E2_x1,model_3,0.86,76.95,0.5061,0.2151,0.0261,35,28,MYD88_Q8C0E2_x1_model_3_multimer_v2_p1_230328_497049,1,2
MYD88_Q8C0E2_x1,model_4,0.72,77.67,0.4999,0.1715,0.0111,29,20,MYD88_Q8C0E2_x1_model_4_multimer_v2_p1_230329_582936,1,2
MYD88_Q8C0E2_x1,model_5,1.78,76.2,0.4833,0.1138,0.0046,24,19,MYD88_Q8C0E2_x1_model_5_multimer_v2_p1_230329_789573,1,2
MYD88_Q8C0M9_x1,model_1,1.41,83.74,0.5235,0,0,0,0,MYD88_Q8C0M9_x1_model_1_multimer_v2_p1_230328_426163,2,2
MYD88_Q8C0M9_x1,model_2,1.61,82.51,0.5246,0,0,0,0,MYD88_Q8C0M9_x1_model_2_multimer_v2_p1_230329_202628,2,2
MYD88_Q8C0M9_x1,model_3,0.8,84.22,0.527,0,0,0,0,MYD88_Q8C0M9_x1_model_3_multimer_v2_p1_230330_530159,2,2
MYD88_Q8C0M9_x1,model_4,1.31,83.53,0.5262,0,0,0,0,MYD88_Q8C0M9_x1_model_4_multimer_v2_p1_230330_587438,2,2
MYD88_Q8C0M9_x1,model_5,1.25,82.51,0.5211,0,0,0,0,MYD88_Q8C0M9_x1_model_5_multimer_v2_p1_230330_318331,2,2
MYD88_Q8C0V0_x1,model_1,4.73,67.49,0.4779,0.2359,0.0077,35,48,MYD88_Q8C0V0_x1_model_1_multimer_v2_p1_230329_908806,1,2
MYD88_Q8C0V0_x1,model_2,22.59,67.76,0.4693,0.0044,0,4,2,MYD88_Q8C0V0_x1_model_2_multimer_v2_p1_230329_847298,2,2
MYD88_Q8C0V0_x1,model_3,15.23,67.37,0.4739,0.0501,0.0017,19,17,MYD88_Q8C0V0_x1_model_3_multimer_v2_p1_230329_227781,1,2
MYD88_Q8C0V0_x1,model_4,6.37,69.75,0.4753,0,0,0,0,MYD88_Q8C0V0_x1_model_4_multimer_v2_p1_230330_875709,2,2
MYD88_Q8C0V0_x1,model_5,6.84,67.14,0.4705,0.0259,1e-04,11,8,MYD88_Q8C0V0_x1_model_5_multimer_v2_p1_230330_552370,2,2
MYD88_Q8C145_x1,model_1,6.37,56.29,0.3372,0.0111,1e-04,8,6,MYD88_Q8C145_x1_model_1_multimer_v2_p1_230326_738928,2,2
MYD88_Q8C145_x1,model_2,16.28,54.79,0.3346,0.0275,6e-04,13,8,MYD88_Q8C145_x1_model_2_multimer_v2_p1_230326_305582,2,2
MYD88_Q8C145_x1,model_3,17.98,54.28,0.3172,0,0,0,0,MYD88_Q8C145_x1_model_3_multimer_v2_p1_230328_342826,2,2
MYD88_Q8C145_x1,model_4,7.55,55.59,0.3285,0.0417,0.0015,21,14,MYD88_Q8C145_x1_model_4_multimer_v2_p1_230329_003404,1,2
MYD88_Q8C145_x1,model_5,17.74,54.53,0.3473,0.1183,0.0154,25,22,MYD88_Q8C145_x1_model_5_multimer_v2_p1_230330_695907,1,2
MYD88_Q8C1A5_x1,model_1,1.2,85.27,0.6737,0,0,0,0,MYD88_Q8C1A5_x1_model_1_multimer_v2_p1_230326_636257,2,2
MYD88_Q8C1A5_x1,model_2,0.83,85.4,0.6795,0.0432,3e-04,15,13,MYD88_Q8C1A5_x1_model_2_multimer_v2_p1_230328_020986,1,2
MYD88_Q8C1A5_x1,model_3,1.07,86.63,0.6749,0.0052,0,6,3,MYD88_Q8C1A5_x1_model_3_multimer_v2_p1_230328_484175,2,2
MYD88_Q8C1A5_x1,model_4,0.46,87.41,0.6837,0.0597,0.0011,23,38,MYD88_Q8C1A5_x1_model_4_multimer_v2_p1_230330_340139,1,2
MYD88_Q8C1A5_x1,model_5,1.14,85.02,0.6697,0.6485,0.0318,75,131,MYD88_Q8C1A5_x1_model_5_multimer_v2_p1_230330_413056,1,2
MYD88_Q8C208_x1,model_1,4.8,46.3,0.267,0.0378,8e-04,12,8,MYD88_Q8C208_x1_model_1_multimer_v2_p1_230328_858907,2,2
MYD88_Q8C208_x1,model_2,7.45,47.26,0.2762,0.0177,4e-04,13,9,MYD88_Q8C208_x1_model_2_multimer_v2_p1_230328_470156,2,2
MYD88_Q8C208_x1,model_3,15.82,46.81,0.2619,0.0049,0,4,2,MYD88_Q8C208_x1_model_3_multimer_v2_p1_230329_020375,2,2
MYD88_Q8C208_x1,model_4,14,48.97,0.2717,0.025,5e-04,13,9,MYD88_Q8C208_x1_model_4_multimer_v2_p1_230330_456876,2,2
MYD88_Q8C208_x1,model_5,10.65,47.92,0.2812,0.2973,0.1274,54,58,MYD88_Q8C208_x1_model_5_multimer_v2_p1_230330_861324,1,2
MYD88_Q8C3R1_x1,model_1,0.65,80.49,0.6235,0,0,0,0,MYD88_Q8C3R1_x1_model_1_multimer_v2_p1_230326_808745,2,2
MYD88_Q8C3R1_x1,model_2,1.93,77.85,0.6088,0,0,0,0,MYD88_Q8C3R1_x1_model_2_multimer_v2_p1_230326_730983,2,2
MYD88_Q8C3R1_x1,model_3,10.79,79.97,0.6264,0,0,0,0,MYD88_Q8C3R1_x1_model_3_multimer_v2_p1_230326_390932,2,2
MYD88_Q8C3R1_x1,model_4,0.84,80.89,0.624,0,0,0,0,MYD88_Q8C3R1_x1_model_4_multimer_v2_p1_230326_248639,2,2
MYD88_Q8C3R1_x1,model_5,0.57,78.3,0.6214,0,0,0,0,MYD88_Q8C3R1_x1_model_5_multimer_v2_p1_230326_473070,2,2
MYD88_Q8C3Y4_x1,model_1,21.22,70.09,0.4991,0,0,0,0,MYD88_Q8C3Y4_x1_model_1_multimer_v2_p1_230326_147938,2,2
MYD88_Q8C3Y4_x1,model_2,1.95,65.89,0.5194,0,0,0,0,MYD88_Q8C3Y4_x1_model_2_multimer_v2_p1_230328_220843,2,2
MYD88_Q8C3Y4_x1,model_3,14.36,68.26,0.4883,0,0,0,0,MYD88_Q8C3Y4_x1_model_3_multimer_v2_p1_230329_239267,2,2
MYD88_Q8C3Y4_x1,model_4,4.9,68.55,0.467,0,0,0,0,MYD88_Q8C3Y4_x1_model_4_multimer_v2_p1_230330_710305,2,2
MYD88_Q8C3Y4_x1,model_5,9.5,66.74,0.5245,0,0,0,0,MYD88_Q8C3Y4_x1_model_5_multimer_v2_p1_230330_929764,2,2
MYD88_Q8C460_x1,model_1,3.14,68.32,0.3817,0.1922,0.0078,23,30,MYD88_Q8C460_x1_model_1_multimer_v2_p1_230326_614548,1,2
MYD88_Q8C460_x1,model_2,3.42,68.42,0.3955,0.3723,0.0211,32,37,MYD88_Q8C460_x1_model_2_multimer_v2_p1_230328_432708,1,2
MYD88_Q8C460_x1,model_3,4.59,67.42,0.3946,0.0198,1e-04,10,8,MYD88_Q8C460_x1_model_3_multimer_v2_p1_230330_400301,2,2
MYD88_Q8C460_x1,model_4,3.97,69.1,0.3862,0.0366,0.001,15,11,MYD88_Q8C460_x1_model_4_multimer_v2_p1_230330_505863,1,2
MYD88_Q8C460_x1,model_5,6.81,68.38,0.3817,0.0702,0.0017,20,17,MYD88_Q8C460_x1_model_5_multimer_v2_p1_230330_590367,1,2
MYD88_Q8C4Y3_x1,model_1,0.58,84.09,0.6917,0.4369,0.2589,46,52,MYD88_Q8C4Y3_x1_model_1_multimer_v2_p1_230328_473838,1,2
MYD88_Q8C4Y3_x1,model_2,0.38,82.98,0.6882,0.4355,0.2739,45,49,MYD88_Q8C4Y3_x1_model_2_multimer_v2_p1_230329_503461,1,2
MYD88_Q8C4Y3_x1,model_3,0.76,82.82,0.6489,0.357,0.0707,34,32,MYD88_Q8C4Y3_x1_model_3_multimer_v2_p1_230330_057659,1,2
MYD88_Q8C4Y3_x1,model_4,3.71,83.19,0.6096,0.0067,0,4,3,MYD88_Q8C4Y3_x1_model_4_multimer_v2_p1_230330_719285,2,2
MYD88_Q8C4Y3_x1,model_5,9.85,81.33,0.6068,0.06,0.0025,20,19,MYD88_Q8C4Y3_x1_model_5_multimer_v2_p1_230330_154694,1,2
MYD88_Q8C729_x1,model_1,3.54,66.05,0.4077,0.0072,1e-04,6,3,MYD88_Q8C729_x1_model_1_multimer_v2_p1_230326_278085,2,2
MYD88_Q8C729_x1,model_2,9.53,66.05,0.4089,0.0014,0,2,1,MYD88_Q8C729_x1_model_2_multimer_v2_p1_230328_540825,2,2
MYD88_Q8C729_x1,model_3,15.57,65.82,0.4117,0.0059,0,5,3,MYD88_Q8C729_x1_model_3_multimer_v2_p1_230329_146549,2,2
MYD88_Q8C729_x1,model_4,9.29,66.58,0.4067,0.0024,0,3,2,MYD88_Q8C729_x1_model_4_multimer_v2_p1_230329_228885,2,2
MYD88_Q8C729_x1,model_5,7.11,65.01,0.405,0.0431,5e-04,19,21,MYD88_Q8C729_x1_model_5_multimer_v2_p1_230329_702508,1,2
MYD88_Q8CAS9_x1,model_1,1.47,73.53,0.4467,0.0127,2e-04,8,5,MYD88_Q8CAS9_x1_model_1_multimer_v2_p1_230326_068138,2,2
MYD88_Q8CAS9_x1,model_2,1.5,71.34,0.4328,0.0028,0,4,2,MYD88_Q8CAS9_x1_model_2_multimer_v2_p1_230326_793385,2,2
MYD88_Q8CAS9_x1,model_3,1.58,72.55,0.468,0.06,0.0063,21,18,MYD88_Q8CAS9_x1_model_3_multimer_v2_p1_230326_538656,1,2
MYD88_Q8CAS9_x1,model_4,1.31,75.16,0.4338,0,0,0,0,MYD88_Q8CAS9_x1_model_4_multimer_v2_p1_230328_005949,2,2
MYD88_Q8CAS9_x1,model_5,2.79,71.98,0.4296,0.0453,3e-04,17,17,MYD88_Q8CAS9_x1_model_5_multimer_v2_p1_230328_279152,1,2
MYD88_Q8CBW3_x1,model_1,4.08,61.98,0.2959,0.021,0.0025,9,6,MYD88_Q8CBW3_x1_model_1_multimer_v2_p1_230328_469907,2,2
MYD88_Q8CBW3_x1,model_2,6.12,56.07,0.2794,0,0,0,0,MYD88_Q8CBW3_x1_model_2_multimer_v2_p1_230329_959433,2,2
MYD88_Q8CBW3_x1,model_3,5.25,58.24,0.2763,0,0,0,0,MYD88_Q8CBW3_x1_model_3_multimer_v2_p1_230329_336354,2,2
MYD88_Q8CBW3_x1,model_4,25.9,59.22,0.2811,0,0,0,0,MYD88_Q8CBW3_x1_model_4_multimer_v2_p1_230329_654606,2,2
MYD88_Q8CBW3_x1,model_5,6.25,57.31,0.2771,0,0,0,0,MYD88_Q8CBW3_x1_model_5_multimer_v2_p1_230329_479375,2,2
MYD88_Q8CCJ3_x1,model_1,1.18,79.69,0.456,0.0876,0.05,20,19,MYD88_Q8CCJ3_x1_model_1_multimer_v2_p1_230329_746624,1,2
MYD88_Q8CCJ3_x1,model_2,3.84,75.6,0.3734,0,0,0,0,MYD88_Q8CCJ3_x1_model_2_multimer_v2_p1_230329_716005,2,2
MYD88_Q8CCJ3_x1,model_3,5.95,75.33,0.4439,0.1524,0.0377,28,23,MYD88_Q8CCJ3_x1_model_3_multimer_v2_p1_230329_725462,1,2
MYD88_Q8CCJ3_x1,model_4,3.53,76.44,0.3672,0,0,0,0,MYD88_Q8CCJ3_x1_model_4_multimer_v2_p1_230329_877978,2,2
MYD88_Q8CCJ3_x1,model_5,1.83,74.13,0.416,0.0609,0.0079,20,17,MYD88_Q8CCJ3_x1_model_5_multimer_v2_p1_230330_993685,1,2
MYD88_Q8CFI5_x1,model_1,2.6,80.99,0.5902,0.1135,0.0036,24,26,MYD88_Q8CFI5_x1_model_1_multimer_v2_p1_230330_240978,1,2
MYD88_Q8CFI5_x1,model_2,2.29,82.22,0.5826,0.0324,3e-04,11,11,MYD88_Q8CFI5_x1_model_2_multimer_v2_p1_230330_888030,1,2
MYD88_Q8CFI5_x1,model_3,2.64,83.89,0.588,0.0069,1e-04,5,4,MYD88_Q8CFI5_x1_model_3_multimer_v2_p1_230330_787683,2,2
MYD88_Q8CFI5_x1,model_4,1.08,83.2,0.5849,0.0039,0,3,2,MYD88_Q8CFI5_x1_model_4_multimer_v2_p1_230330_526743,2,2
MYD88_Q8CFI5_x1,model_5,2.82,80.43,0.5814,0.1656,0.0042,25,32,MYD88_Q8CFI5_x1_model_5_multimer_v2_p1_230330_551292,1,2
MYD88_Q8CHK3_x1,model_1,0.41,83.23,0.6514,0.3662,0.0567,43,40,MYD88_Q8CHK3_x1_model_1_multimer_v2_p1_230326_845701,1,2
MYD88_Q8CHK3_x1,model_2,1.3,82.52,0.6362,0.1438,0.0078,23,21,MYD88_Q8CHK3_x1_model_2_multimer_v2_p1_230329_460422,1,2
MYD88_Q8CHK3_x1,model_3,0.72,83.94,0.6069,0.0086,1e-04,7,5,MYD88_Q8CHK3_x1_model_3_multimer_v2_p1_230330_348062,2,2
MYD88_Q8CHK3_x1,model_4,0.96,83.03,0.6208,0.3132,0.0225,36,31,MYD88_Q8CHK3_x1_model_4_multimer_v2_p1_230330_310975,1,2
MYD88_Q8CHK3_x1,model_5,1.2,83.46,0.5993,0.1918,0.0084,27,25,MYD88_Q8CHK3_x1_model_5_multimer_v2_p1_230330_111400,1,2
MYD88_Q8CIG9_x1,model_1,0.35,81.85,0.6629,0.4141,0.2495,41,37,MYD88_Q8CIG9_x1_model_1_multimer_v2_p1_230330_395248,1,2
MYD88_Q8CIG9_x1,model_2,0.87,78.81,0.5543,0.008,1e-04,5,4,MYD88_Q8CIG9_x1_model_2_multimer_v2_p1_230330_143802,2,2
MYD88_Q8CIG9_x1,model_3,0.48,83.27,0.6674,0.4313,0.265,43,43,MYD88_Q8CIG9_x1_model_3_multimer_v2_p1_230330_324656,1,2
MYD88_Q8CIG9_x1,model_4,0.43,83.51,0.7021,0.4847,0.3738,47,50,MYD88_Q8CIG9_x1_model_4_multimer_v2_p1_230331_393864,1,2
MYD88_Q8CIG9_x1,model_5,0.83,82.9,0.6859,0.4643,0.3372,46,48,MYD88_Q8CIG9_x1_model_5_multimer_v2_p1_230401_057316,1,2
MYD88_Q8CIM1_x1,model_1,10.5,73.56,0.3635,0.0149,1e-04,7,6,MYD88_Q8CIM1_x1_model_1_multimer_v2_p1_230326_878407,2,2
MYD88_Q8CIM1_x1,model_2,16.75,73.08,0.3872,0.0503,0.0049,15,12,MYD88_Q8CIM1_x1_model_2_multimer_v2_p1_230326_018809,1,2
MYD88_Q8CIM1_x1,model_3,5.3,68.54,0.3712,0.0185,5e-04,11,7,MYD88_Q8CIM1_x1_model_3_multimer_v2_p1_230329_091626,2,2
MYD88_Q8CIM1_x1,model_4,4.46,74.13,0.3395,0,0,0,0,MYD88_Q8CIM1_x1_model_4_multimer_v2_p1_230329_734821,2,2
MYD88_Q8CIM1_x1,model_5,3.21,75.46,0.3686,0.0046,1e-04,4,2,MYD88_Q8CIM1_x1_model_5_multimer_v2_p1_230329_003775,2,2
MYD88_Q8CIM8_x1,model_1,26.05,78.19,0.5059,0,0,0,0,MYD88_Q8CIM8_x1_model_1_multimer_v2_p1_230326_359577,2,2
MYD88_Q8CIM8_x1,model_2,4.71,77.39,0.5004,0,0,0,0,MYD88_Q8CIM8_x1_model_2_multimer_v2_p1_230326_256134,2,2
