"FILE","MODEL","RECYCLE","TOL","pLDDT","pTM","piTM","iScore","iRes","iCnt","FILE_MODEL","NUM_CLUSTERS","N_MONOMERS","ORIGIN","FILE_RECYCLE","RANK"
"MYD88_Q8BJ03_x1",3,"model_3_multimer_v2_p1_230329_677566",1.723,75.39,0.5434,0.2296,0.0211,37,30,"MYD88_Q8BJ03_x1_3",1,2,"MYD88","MYD88_Q8BJ03_x1_3_model_3_multimer_v2_p1_230329_677566",6
"MYD88_Q8BJ03_x1",4,"model_4_multimer_v2_p1_230329_824704",1.243,76.12,0.5544,0.1938,0.0228,36,22,"MYD88_Q8BJ03_x1_4",1,2,"MYD88","MYD88_Q8BJ03_x1_4_model_4_multimer_v2_p1_230329_824704",9
"MYD88_Q8BJ03_x1",5,"model_5_multimer_v2_p1_230329_784200",3.476,74.98,0.5266,0.1493,0.0065,27,18,"MYD88_Q8BJ03_x1_5",1,2,"MYD88","MYD88_Q8BJ03_x1_5_model_5_multimer_v2_p1_230329_784200",9
"MYD88_Q8BJA3_x1",1,"model_1_multimer_v2_p1_230326_983964",4.129,63.35,0.3654,0.2895,0.1869,61,73,"MYD88_Q8BJA3_x1_1",1,2,"MYD88","MYD88_Q8BJA3_x1_1_model_1_multimer_v2_p1_230326_983964",2
"MYD88_Q8BJA3_x1",2,"model_2_multimer_v2_p1_230326_332455",2.77,63.16,0.3066,0.0014,0,2,1,"MYD88_Q8BJA3_x1_2",2,2,"MYD88","MYD88_Q8BJA3_x1_2_model_2_multimer_v2_p1_230326_332455",21
"MYD88_Q8BJA3_x1",3,"model_3_multimer_v2_p1_230326_085302",2.386,61.56,0.3418,0.2826,0.088,49,41,"MYD88_Q8BJA3_x1_3",1,2,"MYD88","MYD88_Q8BJA3_x1_3_model_3_multimer_v2_p1_230326_085302",5
"MYD88_Q8BJA3_x1",4,"model_4_multimer_v2_p1_230326_940668",7.778,65.27,0.3828,0.2466,0.1204,27,26,"MYD88_Q8BJA3_x1_4",1,2,"MYD88","MYD88_Q8BJA3_x1_4_model_4_multimer_v2_p1_230326_940668",7
"MYD88_Q8BJA3_x1",5,"model_5_multimer_v2_p1_230326_986083",12.569,63.4,0.3451,0.0532,0.0125,16,14,"MYD88_Q8BJA3_x1_5",1,2,"MYD88","MYD88_Q8BJA3_x1_5_model_5_multimer_v2_p1_230326_986083",8
"MYD88_Q8BJL1_x1",1,"model_1_multimer_v2_p1_230328_761129",5.213,62.78,0.4627,0.0406,0.0082,14,13,"MYD88_Q8BJL1_x1_1",1,2,"MYD88","MYD88_Q8BJL1_x1_1_model_1_multimer_v2_p1_230328_761129",3
"MYD88_Q8BJL1_x1",2,"model_2_multimer_v2_p1_230330_880667",17.98,61.21,0.4246,0,0,0,0,"MYD88_Q8BJL1_x1_2",2,2,"MYD88","MYD88_Q8BJL1_x1_2_model_2_multimer_v2_p1_230330_880667",21
"MYD88_Q8BJL1_x1",3,"model_3_multimer_v2_p1_230330_343964",5.516,59.19,0.3864,0.0045,0,4,2,"MYD88_Q8BJL1_x1_3",2,2,"MYD88","MYD88_Q8BJL1_x1_3_model_3_multimer_v2_p1_230330_343964",21
"MYD88_Q8BJL1_x1",4,"model_4_multimer_v2_p1_230330_822826",7.301,59.79,0.4106,0.0324,0.0034,13,10,"MYD88_Q8BJL1_x1_4",2,2,"MYD88","MYD88_Q8BJL1_x1_4_model_4_multimer_v2_p1_230330_822826",6
"MYD88_Q8BJL1_x1",5,"model_5_multimer_v2_p1_230330_433213",6.697,58.99,0.4144,0,0,0,0,"MYD88_Q8BJL1_x1_5",2,2,"MYD88","MYD88_Q8BJL1_x1_5_model_5_multimer_v2_p1_230330_433213",21
"MYD88_Q8BL66_x1",1,"model_1_multimer_v2_p1_230324_203280",14.541,67.26,0.2648,0,0,0,0,"MYD88_Q8BL66_x1_1",2,2,"MYD88","MYD88_Q8BL66_x1_1_model_1_multimer_v2_p1_230324_203280",21
"MYD88_Q8BL66_x1",2,"model_2_multimer_v2_p1_230324_532941",31.934,58.51,0.319,0,0,0,0,"MYD88_Q8BL66_x1_2",2,2,"MYD88","MYD88_Q8BL66_x1_2_model_2_multimer_v2_p1_230324_532941",21
"MYD88_Q8BL66_x1",3,"model_3_multimer_v2_p1_230324_731789",28.075,55.8,0.2842,0.0878,0.032,19,20,"MYD88_Q8BL66_x1_3",1,2,"MYD88","MYD88_Q8BL66_x1_3_model_3_multimer_v2_p1_230324_731789",2
"MYD88_Q8BL66_x1",4,"model_4_multimer_v2_p1_230324_744033",6.651,59.39,0.2461,0,0,0,0,"MYD88_Q8BL66_x1_4",2,2,"MYD88","MYD88_Q8BL66_x1_4_model_4_multimer_v2_p1_230324_744033",21
"MYD88_Q8BL66_x1",5,"model_5_multimer_v2_p1_230326_719896",10.534,63.06,0.251,0.0721,0.0115,21,21,"MYD88_Q8BL66_x1_5",1,2,"MYD88","MYD88_Q8BL66_x1_5_model_5_multimer_v2_p1_230326_719896",2
"MYD88_Q8BMG7_x1",1,"model_1_multimer_v2_p1_230326_964830",4.222,78.38,0.4842,0,0,0,0,"MYD88_Q8BMG7_x1_1",2,2,"MYD88","MYD88_Q8BMG7_x1_1_model_1_multimer_v2_p1_230326_964830",21
"MYD88_Q8BMG7_x1",2,"model_2_multimer_v2_p1_230328_735790",3.225,76.02,0.4795,0,0,0,0,"MYD88_Q8BMG7_x1_2",2,2,"MYD88","MYD88_Q8BMG7_x1_2_model_2_multimer_v2_p1_230328_735790",21
"MYD88_Q8BMG7_x1",3,"model_3_multimer_v2_p1_230328_342336",2.057,78.5,0.4854,0,0,0,0,"MYD88_Q8BMG7_x1_3",2,2,"MYD88","MYD88_Q8BMG7_x1_3_model_3_multimer_v2_p1_230328_342336",21
"MYD88_Q8BMG7_x1",4,"model_4_multimer_v2_p1_230328_699760",1.162,78.67,0.4696,0,0,0,0,"MYD88_Q8BMG7_x1_4",2,2,"MYD88","MYD88_Q8BMG7_x1_4_model_4_multimer_v2_p1_230328_699760",21
"MYD88_Q8BMG7_x1",5,"model_5_multimer_v2_p1_230329_059014",2.439,77.28,0.4729,0,0,0,0,"MYD88_Q8BMG7_x1_5",2,2,"MYD88","MYD88_Q8BMG7_x1_5_model_5_multimer_v2_p1_230329_059014",21
"MYD88_Q8BP40_x1",1,"model_1_multimer_v2_p1_230328_943771",1.204,82.21,0.5857,0.3093,0.0204,34,35,"MYD88_Q8BP40_x1_1",1,2,"MYD88","MYD88_Q8BP40_x1_1_model_1_multimer_v2_p1_230328_943771",7
"MYD88_Q8BP40_x1",2,"model_2_multimer_v2_p1_230328_863804",1.787,81.07,0.5791,0.0501,7e-04,18,20,"MYD88_Q8BP40_x1_2",1,2,"MYD88","MYD88_Q8BP40_x1_2_model_2_multimer_v2_p1_230328_863804",19
"MYD88_Q8BP40_x1",3,"model_3_multimer_v2_p1_230329_563711",3.525,81.83,0.5963,0.0709,0.0065,24,28,"MYD88_Q8BP40_x1_3",1,2,"MYD88","MYD88_Q8BP40_x1_3_model_3_multimer_v2_p1_230329_563711",1
"MYD88_Q8BP40_x1",4,"model_4_multimer_v2_p1_230330_689237",0.858,82.37,0.5853,0.0494,0.001,17,13,"MYD88_Q8BP40_x1_4",1,2,"MYD88","MYD88_Q8BP40_x1_4_model_4_multimer_v2_p1_230330_689237",14
"MYD88_Q8BP40_x1",5,"model_5_multimer_v2_p1_230330_896685",2.618,81.67,0.5613,0,0,0,0,"MYD88_Q8BP40_x1_5",2,2,"MYD88","MYD88_Q8BP40_x1_5_model_5_multimer_v2_p1_230330_896685",21
"MYD88_Q8BP92_x1",1,"model_1_multimer_v2_p1_230326_423024",2.913,67.47,0.416,0.1561,0.0055,28,24,"MYD88_Q8BP92_x1_1",1,2,"MYD88","MYD88_Q8BP92_x1_1_model_1_multimer_v2_p1_230326_423024",7
"MYD88_Q8BP92_x1",2,"model_2_multimer_v2_p1_230326_443983",1.788,68.26,0.4172,0.028,6e-04,16,10,"MYD88_Q8BP92_x1_2",2,2,"MYD88","MYD88_Q8BP92_x1_2_model_2_multimer_v2_p1_230326_443983",17
"MYD88_Q8BP92_x1",3,"model_3_multimer_v2_p1_230328_309618",2.831,68.78,0.3959,0.0139,1e-04,9,7,"MYD88_Q8BP92_x1_3",2,2,"MYD88","MYD88_Q8BP92_x1_3_model_3_multimer_v2_p1_230328_309618",13
"MYD88_Q8BP92_x1",4,"model_4_multimer_v2_p1_230329_754185",4.164,70.4,0.3928,0.015,0,7,7,"MYD88_Q8BP92_x1_4",2,2,"MYD88","MYD88_Q8BP92_x1_4_model_4_multimer_v2_p1_230329_754185",21
"MYD88_Q8BP92_x1",5,"model_5_multimer_v2_p1_230329_802198",2.27,68.27,0.4202,0.1258,0.004,25,18,"MYD88_Q8BP92_x1_5",1,2,"MYD88","MYD88_Q8BP92_x1_5_model_5_multimer_v2_p1_230329_802198",12
"MYD88_Q8BRN9_x1",1,"model_1_multimer_v2_p1_230326_016646",7.061,63.77,0.283,0,0,0,0,"MYD88_Q8BRN9_x1_1",2,2,"MYD88","MYD88_Q8BRN9_x1_1_model_1_multimer_v2_p1_230326_016646",21
"MYD88_Q8BRN9_x1",2,"model_2_multimer_v2_p1_230326_028944",19.413,62.55,0.2829,0,0,0,0,"MYD88_Q8BRN9_x1_2",2,2,"MYD88","MYD88_Q8BRN9_x1_2_model_2_multimer_v2_p1_230326_028944",21
"MYD88_Q8BRN9_x1",3,"model_3_multimer_v2_p1_230329_306243",40.603,62.77,0.2796,0,0,0,0,"MYD88_Q8BRN9_x1_3",2,2,"MYD88","MYD88_Q8BRN9_x1_3_model_3_multimer_v2_p1_230329_306243",21
"MYD88_Q8BRN9_x1",4,"model_4_multimer_v2_p1_230330_299327",5.706,63.65,0.2912,0,0,0,0,"MYD88_Q8BRN9_x1_4",2,2,"MYD88","MYD88_Q8BRN9_x1_4_model_4_multimer_v2_p1_230330_299327",21
"MYD88_Q8BRN9_x1",5,"model_5_multimer_v2_p1_230330_906025",15.967,60.69,0.292,0,0,0,0,"MYD88_Q8BRN9_x1_5",2,2,"MYD88","MYD88_Q8BRN9_x1_5_model_5_multimer_v2_p1_230330_906025",21
"MYD88_Q8BUL5_x1",1,"model_1_multimer_v2_p1_230326_092941",1.183,82.32,0.5096,0.0301,4e-04,11,9,"MYD88_Q8BUL5_x1_1",2,2,"MYD88","MYD88_Q8BUL5_x1_1_model_1_multimer_v2_p1_230326_092941",3
"MYD88_Q8BUL5_x1",2,"model_2_multimer_v2_p1_230328_185871",2.094,81.14,0.4797,0.0014,0,2,1,"MYD88_Q8BUL5_x1_2",2,2,"MYD88","MYD88_Q8BUL5_x1_2_model_2_multimer_v2_p1_230328_185871",21
"MYD88_Q8BUL5_x1",3,"model_3_multimer_v2_p1_230328_473164",1.205,82.83,0.526,0.0114,1e-04,7,4,"MYD88_Q8BUL5_x1_3",2,2,"MYD88","MYD88_Q8BUL5_x1_3_model_3_multimer_v2_p1_230328_473164",17
"MYD88_Q8BUL5_x1",4,"model_4_multimer_v2_p1_230329_244502",0.612,82.41,0.4894,0,0,0,0,"MYD88_Q8BUL5_x1_4",2,2,"MYD88","MYD88_Q8BUL5_x1_4_model_4_multimer_v2_p1_230329_244502",21
"MYD88_Q8BUL5_x1",5,"model_5_multimer_v2_p1_230329_856879",1.294,81.25,0.5129,0,0,0,0,"MYD88_Q8BUL5_x1_5",2,2,"MYD88","MYD88_Q8BUL5_x1_5_model_5_multimer_v2_p1_230329_856879",21
"MYD88_Q8BVL9_x1",1,"model_1_multimer_v2_p1_230324_922075",7.583,68.75,0.2457,0,0,0,0,"MYD88_Q8BVL9_x1_1",2,2,"MYD88","MYD88_Q8BVL9_x1_1_model_1_multimer_v2_p1_230324_922075",21
"MYD88_Q8BVL9_x1",2,"model_2_multimer_v2_p1_230324_095078",7.561,64.24,0.2511,0,0,0,0,"MYD88_Q8BVL9_x1_2",2,2,"MYD88","MYD88_Q8BVL9_x1_2_model_2_multimer_v2_p1_230324_095078",21
"MYD88_Q8BVL9_x1",3,"model_3_multimer_v2_p1_230324_554972",5.233,66.68,0.2445,0,0,0,0,"MYD88_Q8BVL9_x1_3",2,2,"MYD88","MYD88_Q8BVL9_x1_3_model_3_multimer_v2_p1_230324_554972",21
"MYD88_Q8BVL9_x1",4,"model_4_multimer_v2_p1_230324_336711",2.27,67.98,0.2528,0,0,0,0,"MYD88_Q8BVL9_x1_4",2,2,"MYD88","MYD88_Q8BVL9_x1_4_model_4_multimer_v2_p1_230324_336711",21
"MYD88_Q8BVL9_x1",5,"model_5_multimer_v2_p1_230325_965001",13.226,65.64,0.2476,0,0,0,0,"MYD88_Q8BVL9_x1_5",2,2,"MYD88","MYD88_Q8BVL9_x1_5_model_5_multimer_v2_p1_230325_965001",21
"MYD88_Q8BVR6_x1",1,"model_1_multimer_v2_p1_230326_267643",1.738,76.62,0.5348,0.2767,0.025,32,29,"MYD88_Q8BVR6_x1_1",1,2,"MYD88","MYD88_Q8BVR6_x1_1_model_1_multimer_v2_p1_230326_267643",13
"MYD88_Q8BVR6_x1",2,"model_2_multimer_v2_p1_230326_673751",1.722,78.19,0.5473,0.0664,0.0056,17,13,"MYD88_Q8BVR6_x1_2",1,2,"MYD88","MYD88_Q8BVR6_x1_2_model_2_multimer_v2_p1_230326_673751",9
"MYD88_Q8BVR6_x1",3,"model_3_multimer_v2_p1_230326_257020",1.598,77.87,0.5412,0.2337,0.018,25,26,"MYD88_Q8BVR6_x1_3",1,2,"MYD88","MYD88_Q8BVR6_x1_3_model_3_multimer_v2_p1_230326_257020",10
"MYD88_Q8BVR6_x1",4,"model_4_multimer_v2_p1_230328_812846",5.497,77.52,0.5347,0.1194,0.0048,23,19,"MYD88_Q8BVR6_x1_4",1,2,"MYD88","MYD88_Q8BVR6_x1_4_model_4_multimer_v2_p1_230328_812846",2
"MYD88_Q8BVR6_x1",5,"model_5_multimer_v2_p1_230328_629003",1.905,77.07,0.5343,0.3292,0.0294,32,37,"MYD88_Q8BVR6_x1_5",1,2,"MYD88","MYD88_Q8BVR6_x1_5_model_5_multimer_v2_p1_230328_629003",14
"MYD88_Q8BWR2_x1",1,"model_1_multimer_v2_p1_230329_299209",0.834,73.03,0.3675,0.0898,0.005,30,32,"MYD88_Q8BWR2_x1_1",1,2,"MYD88","MYD88_Q8BWR2_x1_1_model_1_multimer_v2_p1_230329_299209",5
"MYD88_Q8BWR2_x1",2,"model_2_multimer_v2_p1_230329_688037",2.752,71.36,0.3749,0.2291,0.0183,45,42,"MYD88_Q8BWR2_x1_2",1,2,"MYD88","MYD88_Q8BWR2_x1_2_model_2_multimer_v2_p1_230329_688037",1
"MYD88_Q8BWR2_x1",3,"model_3_multimer_v2_p1_230330_239555",1.694,73.55,0.3571,0.0028,0,4,2,"MYD88_Q8BWR2_x1_3",2,2,"MYD88","MYD88_Q8BWR2_x1_3_model_3_multimer_v2_p1_230330_239555",21
"MYD88_Q8BWR2_x1",4,"model_4_multimer_v2_p1_230330_847222",0.994,74.85,0.363,0.0121,1e-04,8,5,"MYD88_Q8BWR2_x1_4",2,2,"MYD88","MYD88_Q8BWR2_x1_4_model_4_multimer_v2_p1_230330_847222",20
"MYD88_Q8BWR2_x1",5,"model_5_multimer_v2_p1_230330_787965",1.585,72.22,0.3727,0.0315,4e-04,12,8,"MYD88_Q8BWR2_x1_5",2,2,"MYD88","MYD88_Q8BWR2_x1_5_model_5_multimer_v2_p1_230330_787965",8
"MYD88_Q8BWY9_x1",1,"model_1_multimer_v2_p1_230326_874220",7.892,74.33,0.5059,0.0014,0,2,1,"MYD88_Q8BWY9_x1_1",2,2,"MYD88","MYD88_Q8BWY9_x1_1_model_1_multimer_v2_p1_230326_874220",21
"MYD88_Q8BWY9_x1",2,"model_2_multimer_v2_p1_230328_809101",8.289,72.78,0.4911,0,0,0,0,"MYD88_Q8BWY9_x1_2",2,2,"MYD88","MYD88_Q8BWY9_x1_2_model_2_multimer_v2_p1_230328_809101",21
"MYD88_Q8BWY9_x1",3,"model_3_multimer_v2_p1_230328_863389",5.977,73.45,0.5075,0.0157,2e-04,8,6,"MYD88_Q8BWY9_x1_3",2,2,"MYD88","MYD88_Q8BWY9_x1_3_model_3_multimer_v2_p1_230328_863389",12
"MYD88_Q8BWY9_x1",4,"model_4_multimer_v2_p1_230328_196863",3.31,75.64,0.5732,0.2285,0.1392,26,22,"MYD88_Q8BWY9_x1_4",1,2,"MYD88","MYD88_Q8BWY9_x1_4_model_4_multimer_v2_p1_230328_196863",7
"MYD88_Q8BWY9_x1",5,"model_5_multimer_v2_p1_230328_224587",3.606,75.72,0.4974,0,0,0,0,"MYD88_Q8BWY9_x1_5",2,2,"MYD88","MYD88_Q8BWY9_x1_5_model_5_multimer_v2_p1_230328_224587",21
"MYD88_Q8BYC6_x1",1,"model_1_multimer_v2_p1_230326_338338",6.166,76.28,0.5499,0.0036,0,3,2,"MYD88_Q8BYC6_x1_1",2,2,"MYD88","MYD88_Q8BYC6_x1_1_model_1_multimer_v2_p1_230326_338338",21
"MYD88_Q8BYC6_x1",2,"model_2_multimer_v2_p1_230329_249837",0.794,77.15,0.6051,0.2623,0.0804,35,28,"MYD88_Q8BYC6_x1_2",1,2,"MYD88","MYD88_Q8BYC6_x1_2_model_2_multimer_v2_p1_230329_249837",3
"MYD88_Q8BYC6_x1",3,"model_3_multimer_v2_p1_230330_771690",12.083,75.72,0.4464,0.2502,0.0678,44,64,"MYD88_Q8BYC6_x1_3",1,2,"MYD88","MYD88_Q8BYC6_x1_3_model_3_multimer_v2_p1_230330_771690",1
"MYD88_Q8BYC6_x1",4,"model_4_multimer_v2_p1_230330_945994",3.287,76.97,0.5682,0.1079,0.0144,22,14,"MYD88_Q8BYC6_x1_4",1,2,"MYD88","MYD88_Q8BYC6_x1_4_model_4_multimer_v2_p1_230330_945994",10
"MYD88_Q8BYC6_x1",5,"model_5_multimer_v2_p1_230330_494381",4.225,75.39,0.5294,0.0014,0,2,1,"MYD88_Q8BYC6_x1_5",2,2,"MYD88","MYD88_Q8BYC6_x1_5_model_5_multimer_v2_p1_230330_494381",21
"MYD88_Q8BYH7_x1",1,"model_1_multimer_v2_p1_230328_639975",5.358,70.95,0.4378,0.0072,1e-04,6,3,"MYD88_Q8BYH7_x1_1",2,2,"MYD88","MYD88_Q8BYH7_x1_1_model_1_multimer_v2_p1_230328_639975",13
"MYD88_Q8BYH7_x1",2,"model_2_multimer_v2_p1_230329_516385",11.442,70.93,0.4224,0.0053,1e-04,4,2,"MYD88_Q8BYH7_x1_2",2,2,"MYD88","MYD88_Q8BYH7_x1_2_model_2_multimer_v2_p1_230329_516385",11
"MYD88_Q8BYH7_x1",3,"model_3_multimer_v2_p1_230329_355532",4.563,70.7,0.4192,0.0014,0,2,1,"MYD88_Q8BYH7_x1_3",2,2,"MYD88","MYD88_Q8BYH7_x1_3_model_3_multimer_v2_p1_230329_355532",21
"MYD88_Q8BYH7_x1",4,"model_4_multimer_v2_p1_230330_850784",3.664,72.32,0.423,0.0014,0,2,1,"MYD88_Q8BYH7_x1_4",2,2,"MYD88","MYD88_Q8BYH7_x1_4_model_4_multimer_v2_p1_230330_850784",21
"MYD88_Q8BYH7_x1",5,"model_5_multimer_v2_p1_230330_751281",14.063,69.69,0.423,0.3164,0.0109,39,44,"MYD88_Q8BYH7_x1_5",1,2,"MYD88","MYD88_Q8BYH7_x1_5_model_5_multimer_v2_p1_230330_751281",3
"MYD88_Q8BYH8_x1",1,"model_1_multimer_v2_p1_230330_249925",15.506,46.97,0.3782,0,0,0,0,"MYD88_Q8BYH8_x1_1",2,2,"MYD88","MYD88_Q8BYH8_x1_1_model_1_multimer_v2_p1_230330_249925",21
"MYD88_Q8BYH8_x1",2,"model_2_multimer_v2_p1_230330_012065",31.226,40.51,0.3805,0.3343,0.002,32,49,"MYD88_Q8BYH8_x1_2",1,2,"MYD88","MYD88_Q8BYH8_x1_2_model_2_multimer_v2_p1_230330_012065",9
"MYD88_Q8BYH8_x1",3,"model_3_multimer_v2_p1_230401_886443",25.071,43.15,0.3797,0.0129,0,6,5,"MYD88_Q8BYH8_x1_3",2,2,"MYD88","MYD88_Q8BYH8_x1_3_model_3_multimer_v2_p1_230401_886443",21
"MYD88_Q8BYH8_x1",4,"model_4_multimer_v2_p1_230401_404140",18.522,44.2,0.3785,0.3036,0.0085,61,104,"MYD88_Q8BYH8_x1_4",1,2,"MYD88","MYD88_Q8BYH8_x1_4_model_4_multimer_v2_p1_230401_404140",2
"MYD88_Q8BYH8_x1",5,"model_5_multimer_v2_p1_230401_726809",29.22,45.55,0.3729,0.514,0.007,59,128,"MYD88_Q8BYH8_x1_5",1,2,"MYD88","MYD88_Q8BYH8_x1_5_model_5_multimer_v2_p1_230401_726809",9
"MYD88_Q8BYJ6_x1",1,"model_1_multimer_v2_p1_230328_700535",20.769,63.6,0.4287,0,0,0,0,"MYD88_Q8BYJ6_x1_1",2,2,"MYD88","MYD88_Q8BYJ6_x1_1_model_1_multimer_v2_p1_230328_700535",21
"MYD88_Q8BYJ6_x1",2,"model_2_multimer_v2_p1_230330_658865",6.685,62.38,0.4341,0.0637,0.0169,16,13,"MYD88_Q8BYJ6_x1_2",1,2,"MYD88","MYD88_Q8BYJ6_x1_2_model_2_multimer_v2_p1_230330_658865",2
"MYD88_Q8BYJ6_x1",3,"model_3_multimer_v2_p1_230330_664957",3.678,62.49,0.4279,0.2234,0.0924,31,32,"MYD88_Q8BYJ6_x1_3",1,2,"MYD88","MYD88_Q8BYJ6_x1_3_model_3_multimer_v2_p1_230330_664957",7
"MYD88_Q8BYJ6_x1",4,"model_4_multimer_v2_p1_230330_884005",5.046,64.25,0.4477,0.067,0.0173,18,14,"MYD88_Q8BYJ6_x1_4",1,2,"MYD88","MYD88_Q8BYJ6_x1_4_model_4_multimer_v2_p1_230330_884005",5
"MYD88_Q8BYJ6_x1",5,"model_5_multimer_v2_p1_230401_439649",17.49,61.72,0.4042,0.0299,8e-04,15,13,"MYD88_Q8BYJ6_x1_5",1,2,"MYD88","MYD88_Q8BYJ6_x1_5_model_5_multimer_v2_p1_230401_439649",6
"MYD88_Q8BZ05_x1",1,"model_1_multimer_v2_p1_230328_158038",25.796,63.58,0.3792,0,0,0,0,"MYD88_Q8BZ05_x1_1",2,2,"MYD88","MYD88_Q8BZ05_x1_1_model_1_multimer_v2_p1_230328_158038",21
"MYD88_Q8BZ05_x1",2,"model_2_multimer_v2_p1_230330_252150",23.875,59.64,0.3337,0.0083,0,6,5,"MYD88_Q8BZ05_x1_2",2,2,"MYD88","MYD88_Q8BZ05_x1_2_model_2_multimer_v2_p1_230330_252150",21
"MYD88_Q8BZ05_x1",3,"model_3_multimer_v2_p1_230330_759454",12.596,62.03,0.3559,0,0,0,0,"MYD88_Q8BZ05_x1_3",2,2,"MYD88","MYD88_Q8BZ05_x1_3_model_3_multimer_v2_p1_230330_759454",21
"MYD88_Q8BZ05_x1",4,"model_4_multimer_v2_p1_230330_999122",11.247,63.83,0.3857,0,0,0,0,"MYD88_Q8BZ05_x1_4",2,2,"MYD88","MYD88_Q8BZ05_x1_4_model_4_multimer_v2_p1_230330_999122",21
"MYD88_Q8BZ05_x1",5,"model_5_multimer_v2_p1_230330_210642",19.656,60.65,0.3393,0,0,0,0,"MYD88_Q8BZ05_x1_5",2,2,"MYD88","MYD88_Q8BZ05_x1_5_model_5_multimer_v2_p1_230330_210642",21
"MYD88_Q8BZX4_x1",1,"model_1_multimer_v2_p1_230326_935269",9.371,53.73,0.3503,0.4064,0.214,47,61,"MYD88_Q8BZX4_x1_1",1,2,"MYD88","MYD88_Q8BZX4_x1_1_model_1_multimer_v2_p1_230326_935269",8
"MYD88_Q8BZX4_x1",2,"model_2_multimer_v2_p1_230326_453768",19.121,54.07,0.2787,0.0089,3e-04,6,4,"MYD88_Q8BZX4_x1_2",2,2,"MYD88","MYD88_Q8BZX4_x1_2_model_2_multimer_v2_p1_230326_453768",17
"MYD88_Q8BZX4_x1",3,"model_3_multimer_v2_p1_230326_493386",13.263,54.8,0.3042,0.3831,0.2377,44,50,"MYD88_Q8BZX4_x1_3",1,2,"MYD88","MYD88_Q8BZX4_x1_3_model_3_multimer_v2_p1_230326_493386",5
"MYD88_Q8BZX4_x1",4,"model_4_multimer_v2_p1_230329_473612",5.864,53.98,0.2717,0.0093,1e-04,5,3,"MYD88_Q8BZX4_x1_4",2,2,"MYD88","MYD88_Q8BZX4_x1_4_model_4_multimer_v2_p1_230329_473612",16
"MYD88_Q8BZX4_x1",5,"model_5_multimer_v2_p1_230330_095963",11.036,53.36,0.2897,0.4444,0.3082,46,54,"MYD88_Q8BZX4_x1_5",1,2,"MYD88","MYD88_Q8BZX4_x1_5_model_5_multimer_v2_p1_230330_095963",2
"MYD88_Q8C0E2_x1",1,"model_1_multimer_v2_p1_230326_710641",1.754,78.25,0.5051,0.1963,0.0283,33,32,"MYD88_Q8C0E2_x1_1",1,2,"MYD88","MYD88_Q8C0E2_x1_1_model_1_multimer_v2_p1_230326_710641",8
"MYD88_Q8C0E2_x1",2,"model_2_multimer_v2_p1_230326_594621",3.507,77.96,0.4844,0.2022,0.012,34,41,"MYD88_Q8C0E2_x1_2",1,2,"MYD88","MYD88_Q8C0E2_x1_2_model_2_multimer_v2_p1_230326_594621",7
"MYD88_Q8C0E2_x1",3,"model_3_multimer_v2_p1_230328_497049",0.861,76.95,0.5061,0.2151,0.0261,35,28,"MYD88_Q8C0E2_x1_3",1,2,"MYD88","MYD88_Q8C0E2_x1_3_model_3_multimer_v2_p1_230328_497049",9
"MYD88_Q8C0E2_x1",4,"model_4_multimer_v2_p1_230329_582936",0.723,77.67,0.4999,0.1715,0.0111,29,20,"MYD88_Q8C0E2_x1_4",1,2,"MYD88","MYD88_Q8C0E2_x1_4_model_4_multimer_v2_p1_230329_582936",6
"MYD88_Q8C0E2_x1",5,"model_5_multimer_v2_p1_230329_789573",1.777,76.2,0.4833,0.1138,0.0046,24,19,"MYD88_Q8C0E2_x1_5",1,2,"MYD88","MYD88_Q8C0E2_x1_5_model_5_multimer_v2_p1_230329_789573",17
"MYD88_Q8C0M9_x1",1,"model_1_multimer_v2_p1_230328_426163",1.412,83.74,0.5235,0,0,0,0,"MYD88_Q8C0M9_x1_1",2,2,"MYD88","MYD88_Q8C0M9_x1_1_model_1_multimer_v2_p1_230328_426163",21
"MYD88_Q8C0M9_x1",2,"model_2_multimer_v2_p1_230329_202628",1.612,82.51,0.5246,0,0,0,0,"MYD88_Q8C0M9_x1_2",2,2,"MYD88","MYD88_Q8C0M9_x1_2_model_2_multimer_v2_p1_230329_202628",21
"MYD88_Q8C0M9_x1",3,"model_3_multimer_v2_p1_230330_530159",0.803,84.22,0.527,0,0,0,0,"MYD88_Q8C0M9_x1_3",2,2,"MYD88","MYD88_Q8C0M9_x1_3_model_3_multimer_v2_p1_230330_530159",21
"MYD88_Q8C0M9_x1",4,"model_4_multimer_v2_p1_230330_587438",1.313,83.53,0.5262,0,0,0,0,"MYD88_Q8C0M9_x1_4",2,2,"MYD88","MYD88_Q8C0M9_x1_4_model_4_multimer_v2_p1_230330_587438",21
"MYD88_Q8C0M9_x1",5,"model_5_multimer_v2_p1_230330_318331",1.247,82.51,0.5211,0,0,0,0,"MYD88_Q8C0M9_x1_5",2,2,"MYD88","MYD88_Q8C0M9_x1_5_model_5_multimer_v2_p1_230330_318331",21
"MYD88_Q8C0V0_x1",1,"model_1_multimer_v2_p1_230329_908806",4.731,67.49,0.4779,0.2359,0.0077,35,48,"MYD88_Q8C0V0_x1_1",1,2,"MYD88","MYD88_Q8C0V0_x1_1_model_1_multimer_v2_p1_230329_908806",8
