Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.60.min,N:.Valid.values.unstim,60.min.FG199.neu,60.min.FG200.neu,60.min.FG201.neu,60.min.FG202.neu,unstim.FG196.neu,unstim.FG197.neu,unstim.FG198.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,0,NA,Q8BGV0,Q8BGV0,"Probable asparagine--tRNA ligase, mitochondrial",Nars2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,53.961,3,0,3,NA,NA,NA,NA,10.9105997085571,13.8824996948242,9.66203022003174,60,IRAK1,NONE
FALSE,0.439013665138929,-1.31488275527954,Q8BH04,Q8BH04,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",Pck2,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,70.527,8,4,4,17.6571006774902,13.3027000427246,17.6317005157471,17.8539009094238,17.531099319458,18.0706996917725,18.1769008636475,60,IRAK1,NONE
FALSE,2.13329608574083,-1.11950016021729,Q8BH59,Q8BH59,Calcium-binding mitochondrial carrier protein Aralar1,Slc25a12,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,74.569,8,4,4,13.5034999847412,13.9521999359131,13.7630004882813,14.236499786377,15.0998001098633,15.28600025177,14.5641002655029,60,IRAK1,NONE
FALSE,0.496396648434561,-0.825913031895956,Q8BH74,Q8BH74,Nuclear pore complex protein Nup107,Nup107,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,106.72,5,3,2,8.00275039672852,8.31130027770996,7.78502988815308,NA,7.9679799079895,9.74989986419678,NA,60,IRAK1,NONE
TRUE,1.58542278990625,-4.03431606292725,Q8BHG9,Q8BHG9,CGG triplet repeat-binding protein 1,Cggbp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,18.761,7,3,4,10.5404005050659,NA,9.87995052337646,11.9902000427246,15.3111000061035,16.2628993988037,12.9394998550415,60,IRAK1,NONE
FALSE,0.214112961776402,0.0920999844868966,Q8BHJ5,Q8BHJ5,F-box-like/WD repeat-containing protein TBL1XR1,Tbl1xr1,Color2 [DarkGray],1,4,NA,NA,NA,NA,17,55.66,8,4,4,20.9146003723145,20.9867992401123,21.1058006286621,21.1487998962402,21.1879997253418,20.5762004852295,21.0764999389648,60,IRAK1,NONE
TRUE,0.835611291493657,-5.04345083236694,Q8BHL3,Q8BHL3,TBC1 domain family member 10B,Tbc1d10b,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,87.274,5,2,3,NA,9.28200054168701,NA,9.44543075561523,15.2215995788574,17.3931999206543,10.6066999435425,60,IRAK1,NONE
FALSE,0.554927736531657,-0.70056660970052,Q8BHS3,Q8BHS3,Pre-mRNA-splicing factor RBM22,Rbm22,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,46.895,7,3,4,NA,10.9892997741699,12.1843004226685,11.8780002593994,13.0333995819092,11.5725002288818,12.5474004745483,60,IRAK1,NONE
FALSE,0,-3.47265338897705,Q8BIX3,Q8BIX3,ARL14 effector protein,Arl14ep,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,31.01,4,1,3,NA,9.63638019561768,NA,NA,12.7946004867554,16.036600112915,10.4959001541138,60,IRAK1,NONE
TRUE,1.90244669262871,-3.68877458572388,Q8BIZ6,Q8BIZ6,Smad nuclear-interacting protein 1,Snip1,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,44.415,8,4,4,14.0719003677368,12.6553001403809,13.131199836731,14.1436996459961,17.7124996185303,18.6653995513916,15.1899995803833,60,IRAK1,NONE
TRUE,5.27895622496521,-1.52776662508647,Q8BJL0,Q8BJL0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1,Smarcal1,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,100.84,8,4,4,12.9507999420166,13.0957002639771,12.9692001342773,13.1275005340576,14.6066999435425,14.4378004074097,14.6462001800537,60,IRAK1,NONE
FALSE,0,NA,Q8BJW6,Q8BJW6,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",Eif2a,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,64.403,2,0,2,NA,NA,NA,NA,14.2581996917725,15.036600112915,NA,60,IRAK1,NONE
FALSE,0.45165781574589,-0.408233324686686,Q8BJY1,Q8BJY1,26S proteasome non-ATPase regulatory subunit 5,Psmd5,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,55.971,7,3,4,11.8086996078491,11.265700340271,NA,12.0103998184204,11.4668998718262,12.3708000183105,12.4717998504639,60,IRAK1,NONE
FALSE,0.621790689660226,-2.10547351837158,Q8BK35,Q8BK35,NA,Gltscr2,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,55.792,7,3,4,11.027099609375,9.9066801071167,NA,11.7734003067017,13.2447004318237,15.3450002670288,10.4338998794556,60,IRAK1,NONE
FALSE,0.0485683961214668,0.113804976145426,Q8BK63,Q8BK63,Casein kinase I isoform alpha,Csnk1a1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,38.914,7,4,3,11.7889003753662,11.4767999649048,10.9254999160767,9.82678031921387,10.4840002059937,12.3572998046875,9.83077049255371,60,IRAK1,NONE
FALSE,1.30760113090144,-1.51900839805603,Q8BK64,Q8BK64,Activator of 90 kDa heat shock protein ATPase homolog 1,Ahsa1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,38.117,8,4,4,14.2418003082275,14.3734998703003,13.7553005218506,14.441499710083,15.6112995147705,16.9302005767822,14.6246004104614,60,IRAK1,NONE
FALSE,3.00737311354183,-0.936241308848064,Q8BK67,Q8BK67,Protein RCC2,Rcc2,Color2 [DarkGray],1,4,NA,NA,NA,NA,13,55.983,8,4,4,17.1291007995605,17.0496997833252,16.7968006134033,17.0356998443604,17.7686004638672,18.1868000030518,17.8617992401123,60,IRAK1,NONE
FALSE,0,-3.62442922592163,Q8BKC5,Q8BKC5,Importin-5,Ipo5,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,123.59,3,2,1,NA,10.3243007659912,NA,9.41084003448486,NA,13.4919996261597,NA,60,IRAK1,NONE
FALSE,0,NA,Q8BKJ9,Q8BKJ9,NAD-dependent protein deacetylase sirtuin-7,Sirt7,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,45.145,3,0,3,NA,NA,NA,NA,12.1000003814697,15.2123003005981,10.0054998397827,60,IRAK1,NONE
FALSE,0,-2.43741989135742,Q8BKX1,Q8BKX1,Brain-specific angiogenesis inhibitor 1-associated protein 2,Baiap2,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,59.236,5,1,4,NA,NA,NA,9.67648029327393,11.6356000900269,14.0885000228882,10.617600440979,60,IRAK1,NONE
TRUE,1.19072635018515,-2.63743146260579,Q8BMA6,Q8BMA6,Signal recognition particle subunit SRP68,Srp68,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,70.573,8,4,4,10.0536699295044,11.6763000488281,10.2940702438354,10.9137001037598,13.1576995849609,15.6034002304077,11.3544998168945,60,IRAK1,NONE
FALSE,1.09712361439897,-1.65498622258504,Q8BMC4,Q8BMC4,Nucleolar protein 9,Nop9,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,70.046,8,4,4,9.65607070922852,9.83765029907227,10.7818002700806,10.7631998062134,11.2760000228882,13.500599861145,10.967399597168,60,IRAK1,NONE
FALSE,1.57251696137301,-1.07849971453349,Q8BMJ2,Q8BMJ2,"Leucine--tRNA ligase, cytoplasmic",Lars,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,134.19,8,4,4,13.0485000610352,12.5530004501343,12.2462997436523,13.4818000793457,14.1633996963501,13.6268997192383,13.9423999786377,60,IRAK1,NONE
TRUE,1.68583977073286,-3.70554240544637,Q8BMJ3,Q8BMJ3,"Eukaryotic translation initiation factor 1A, X-chromosomal",Eif1ax,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,16.46,8,4,4,17.5098991394043,16.3740997314453,16.4498996734619,17.7625999450684,20.7485008239746,22.8455009460449,18.5949993133545,60,IRAK1,NONE
TRUE,1.91498165992593,-1.31009968121847,Q8BML9,Q8BML9,NA,Qars,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,87.676,8,4,4,12.3641004562378,12.2375001907349,11.6247997283936,12.2564001083374,13.4562997817993,13.9930000305176,12.8430995941162,60,IRAK1,NONE
FALSE,1.52163659819392,-0.98878304163615,Q8BMS1,Q8BMS1,"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase",Hadha,Color2 [DarkGray],1,4,NA,NA,NA,NA,18,82.669,8,4,4,16.2014007568359,16.5167999267578,16.0606002807617,16.4349994659424,17.1828994750977,17.971700668335,16.7220993041992,60,IRAK1,NONE
FALSE,0,-2.59458637237549,Q8BP00,Q8BP00,IQ calmodulin-binding motif-containing protein 1,Iqcb1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,68.733,5,1,4,8.27854061126709,NA,NA,NA,10.4896001815796,13.3392000198364,8.79058074951172,60,IRAK1,NONE
FALSE,2.58560334559505,-0.835707982381184,Q8BP47,Q8BP47,"Asparagine--tRNA ligase, cytoplasmic",Nars,Color2 [DarkGray],1,4,NA,NA,NA,NA,10,64.279,8,4,4,15.954400062561,15.9202003479004,15.8240995407104,16.1790008544922,16.6504001617432,17.0949993133545,16.6700000762939,60,IRAK1,NONE
TRUE,2.16989271547629,-2.5040922164917,Q8BP67,Q8BP67,60S ribosomal protein L24,Rpl24,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,17.779,8,4,4,18.7844009399414,18.3990993499756,17.965799331665,18.951000213623,21.4265003204346,21.8082008361816,19.8528003692627,60,IRAK1,NONE
TRUE,1.06242333396498,-2.00141851107279,Q8BPU7,Q8BPU7,Engulfment and cell motility protein 1,Elmo1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,83.935,8,4,4,11.3336000442505,12.0795001983643,8.92306041717529,12.4098997116089,13.3437004089355,12.8798999786377,13.3402004241943,60,IRAK1,NONE
FALSE,0,0.249247550964355,Q8BQ30,Q8BQ30,Phostensin,Ppp1r18,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,65.629,6,4,2,9.78017997741699,9.71389007568359,10.3338804244995,9.25631999969482,NA,NA,9.52182006835938,60,IRAK1,NONE
TRUE,2.18566989172218,-3.43173297246297,Q8BQZ5,Q8BQZ5,Cleavage and polyadenylation specificity factor subunit 4,Cpsf4,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,23.653,8,4,4,13.887300491333,13.4450998306274,13.2826995849609,14.0544996261597,17.2563991546631,18.5366992950439,15.5043001174927,60,IRAK1,NONE
FALSE,0,NA,Q8BRT1;Q80TV8,Q8BRT1;Q80TV8,CLIP-associating protein 2;CLIP-associating protein 1,Clasp2;Clasp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,140.74,3,0,3,NA,NA,NA,NA,9.17458057403564,10.788200378418,8.46577072143555,60,IRAK1,NONE
TRUE,2.01350365276478,-1.90545002619425,Q8BTI8,Q8BTI8,Serine/arginine repetitive matrix protein 2,Srrm2,Color2 [DarkGray],1,4,NA,NA,NA,NA,12,294.84,8,4,4,12.4976997375488,12.3966999053955,12.944299697876,12.8295001983643,15.0622997283936,15.1399002075195,13.5152997970581,60,IRAK1,NONE
FALSE,2.91336716684191,-0.813341856002808,Q8BTM8,Q8BTM8,Filamin-A,Flna,Color2 [DarkGray],1,4,NA,NA,NA,NA,49,281.22,8,4,4,15.8011999130249,15.8444995880127,15.4337997436523,15.7402000427246,16.6539993286133,16.4493007659912,16.4514999389648,60,IRAK1,NONE
TRUE,1.52212222193567,-3.34660824139913,Q8BTU1,Q8BTU1,Cilia- and flagella-associated protein 20,Cfap20,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,22.748,8,4,4,14.0457000732422,13.0090999603271,13.1464996337891,13.9728002548218,17.5727996826172,18.6793003082275,14.4182996749878,60,IRAK1,NONE
TRUE,1.28205609070612,-3.76580015818278,Q8BTV2,Q8BTV2,Cleavage and polyadenylation specificity factor subunit 7,Cpsf7,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,52.01,7,3,4,11.5481996536255,NA,10.7680997848511,12.3621997833252,15.7316999435425,17.3430995941162,12.9011001586914,60,IRAK1,NONE
FALSE,0,-1.56403350830078,Q8BTZ7,Q8BTZ7,Mannose-1-phosphate guanyltransferase beta,Gmppb,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,39.916,4,1,3,NA,10.8924999237061,NA,NA,13.0998001098633,11.6291999816895,12.6406002044678,60,IRAK1,NONE
FALSE,2.6573788511058,-0.608075141906738,Q8BU30,Q8BU30,"Isoleucine--tRNA ligase, cytoplasmic",Iars,Color2 [DarkGray],1,4,NA,NA,NA,NA,9,144.27,8,4,4,13.1710996627808,13.1241998672485,13.2054004669189,13.4409999847412,13.7041997909546,13.970100402832,13.8562002182007,60,IRAK1,NONE
TRUE,1.86266215275088,-1.97321677207947,Q8BUN5,Q8BUN5,Mothers against decapentaplegic homolog 3,Smad3,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,48.08,8,4,4,12.8215999603271,13.1310997009277,12.3004999160767,13.2670001983643,15.3194999694824,15.496000289917,13.7442998886108,60,IRAK1,NONE
TRUE,1.96095932000806,-2.18204164505005,Q8BUV3,Q8BUV3,Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase,Gphn,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,83.281,8,4,4,12.2784996032715,12.4607000350952,11.4433002471924,12.2300004959106,14.4364004135132,15.2051000595093,13.21399974823,60,IRAK1,NONE
FALSE,0.563616102684963,-0.830226421356201,Q8BVD5,Q8BVD5,MAGUK p55 subfamily member 7,Mpp7,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,65.539,6,3,3,9.64662075042725,NA,10.5600996017456,10.9503002166748,NA,11.7107000350952,10.7210998535156,60,IRAK1,NONE
FALSE,0,-2.07370646794637,Q8BVE8,Q8BVE8,Histone-lysine N-methyltransferase NSD2,Whsc1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,152.25,4,1,3,7.8983302116394,NA,NA,NA,10.3118000030518,11.0875997543335,8.51671028137207,60,IRAK1,NONE
TRUE,1.07937089504587,-3.54158353805542,Q8BVK9,Q8BVK9,Sp110 nuclear body protein,Sp110,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,50.14,6,2,4,11.3849000930786,NA,NA,12.5095996856689,16.1688003540039,16.817699432373,13.4800004959106,60,IRAK1,NONE
FALSE,0.464898874426674,0.625200351079306,Q8BVU0,Q8BVU0,Leucine-rich repeat and calponin homology domain-containing protein 3,Lrch3,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,86.34,8,4,4,12.795599937439,12.1533002853394,12.872200012207,12.2953004837036,13.0544996261597,11.9130001068115,10.7441997528076,60,IRAK1,NONE
TRUE,1.68680187505484,-1.76103321711222,Q8BVY0,Q8BVY0,Ribosomal L1 domain-containing protein 1,Rsl1d1,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,50.421,8,4,4,16.7402992248535,16.3367004394531,16.2616004943848,16.9037990570068,18.9589996337891,18.8645992279053,17.141300201416,60,IRAK1,NONE
FALSE,0,NA,Q8BY71,Q8BY71,Histone acetyltransferase type B catalytic subunit,Hat1,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,49.278,3,0,3,NA,NA,NA,NA,11.5631999969482,12.6190004348755,11.1757001876831,60,IRAK1,NONE
FALSE,0,-0.762953122456869,Q8BYC6,Q8BYC6,Serine/threonine-protein kinase TAO3,Taok3,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,105.33,4,1,3,NA,NA,NA,9.15983009338379,8.42175006866455,11.5348997116089,9.81169986724854,60,IRAK1,NONE
TRUE,1.29502606327164,-1.64565110206604,Q8BZW8,Q8BZW8,NHL repeat-containing protein 2,Nhlrc2,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,78.429,8,4,4,10.3940000534058,10.1214303970337,10.7639999389648,11.2624998092651,12.0655002593994,13.5599002838135,11.2180004119873,60,IRAK1,NONE
TRUE,1.39606950546717,-3.65683301289876,Q8BZX4,Q8BZX4,Splicing regulatory glutamine/lysine-rich protein 1,Srek1,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,56.763,7,3,4,13.8150005340576,NA,13.5873003005981,14.9844999313354,18.5011005401611,19.3066997528076,15.5494995117188,60,IRAK1,NONE
FALSE,0.942063476651816,-1.31328336397807,Q8C0C7,Q8C0C7,Phenylalanine--tRNA ligase alpha subunit,Farsa,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,57.598,8,4,4,11.9013004302979,12.9590997695923,11.5318002700806,11.8923997879028,13.2347002029419,14.6583003997803,12.2602996826172,60,IRAK1,NONE
TRUE,1.2882908654372,-2.9418668746948198,Q8C0D5,Q8C0D5,Elongation factor Tu GTP-binding domain-containing protein 1,Eftud1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,125.78,7,3,4,12.6948003768921,11.9329996109009,NA,12.7771997451782,15.6604995727539,17.0669002532959,13.5032005310059,60,IRAK1,NONE
FALSE,0,0.00575017929077148,Q8C0E2,Q8C0E2,Vacuolar protein sorting-associated protein 26B,Vps26b,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,39.124,3,2,1,NA,11.4147996902466,NA,11.6972999572754,NA,11.5502996444702,NA,60,IRAK1,NONE
FALSE,0.288450992628634,-0.627971490224203,Q8C0J2,Q8C0J2,Autophagy-related protein 16-1,Atg16l1,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,68.171,6,2,4,9.9458703994751,9.41851997375488,NA,NA,11.5079002380371,9.30819988250732,10.1143999099731,60,IRAK1,NONE
FALSE,1.15385042080692,-0.995049953460693,Q8C0M9,Q8C0M9,Isoaspartyl peptidase/L-asparaginase;Isoaspartyl peptidase/L-asparaginase alpha chain;Isoaspartyl peptidase/L-asparaginase beta chain,Asrgl1,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,33.95,8,4,4,13.2966003417969,13.3004999160767,12.3529005050659,12.2446002960205,13.1714000701904,14.2151002883911,13.9946002960205,60,IRAK1,NONE
FALSE,0.618899020589697,0.393466472625732,Q8C0T5,Q8C0T5,Signal-induced proliferation-associated 1-like protein 1,Sipa1l1,Color2 [DarkGray],1,4,NA,NA,NA,NA,18,197.03,8,4,4,14.4303998947144,14.0685005187988,14.5805997848511,14.7028999328613,14.2501001358032,13.4721002578735,14.4342002868652,60,IRAK1,NONE
FALSE,1.50167386312287,-0.240099747975668,Q8C147;Q8VDR9;Q8R1A4,Q8C147,Dedicator of cytokinesis protein 8,Dock8,Color2 [DarkGray],1,4,NA,NA,NA,NA,28,238.98,8,4,4,15.2930002212524,15.470100402832,15.3458995819092,15.5050001144409,15.6737003326416,15.5172996520996,15.7397994995117,60,IRAK1,NONE
TRUE,2.10456895947557,-2.32517528533936,Q8C176,Q8C176,Transcription initiation factor TFIID subunit 2,Taf2,Color2 [DarkGray],1,4,NA,NA,NA,NA,18,127,8,4,4,14.5087995529175,14.4443998336792,14.0275001525879,14.7917995452881,16.82200050354,17.7964992523193,15.6864004135132,60,IRAK1,NONE
FALSE,0.15386534379711,-0.205683390299479,Q8C1B7,Q8C1B7,Septin-11,44450,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,49.694,8,4,4,13.6740999221802,11.8781003952026,13.0326995849609,13.1949005126953,12.6772003173828,13.1365003585815,13.6381998062134,60,IRAK1,NONE
TRUE,1.04500833645619,-2.87135807673137,Q8C1S0,Q8C1S0,Mediator of RNA polymerase II transcription subunit 19,Med19,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,26.263,8,4,4,16.0946998596191,15.7287998199463,15.950400352478,15.9096002578735,19.0093002319336,21.506799697876,15.8605995178223,60,IRAK1,NONE
TRUE,1.99085388141761,-2.55716292063395,Q8C2K1,Q8C2K1,Differentially expressed in FDCP 6,Def6,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,73.453,8,4,4,11.9812002182007,9.6297607421875,10.0107202529907,10.125,12.7469997406006,13.3141002655029,12.9203996658325,60,IRAK1,NONE
FALSE,1.81828264184821,-0.807258447011312,Q8C2K5,Q8C2K5,RAS protein activator like-3,Rasal3,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,114.78,8,4,4,12.1780996322632,11.6844997406006,11.5016002655029,12.0488996505737,12.9111003875732,12.668999671936,12.40149974823,60,IRAK1,NONE
TRUE,1.95190236206075,-1.31430021921794,Q8C2Q3,Q8C2Q3,RNA-binding protein 14,Rbm14,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,69.448,8,4,4,14.1561002731323,14.6008996963501,13.5988998413086,13.559700012207,15.4871997833252,15.4862003326416,14.9062004089355,60,IRAK1,NONE
TRUE,2.19501671848741,-2.5072857538859,Q8C3J5,Q8C3J5,Dedicator of cytokinesis protein 2,Dock2,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,211.7,8,4,4,11.1470003128052,9.41394996643066,10.0528402328491,9.50160026550293,12.5521001815796,13.1406002044678,11.9156999588013,60,IRAK1,NONE
FALSE,0,-2.50733057657878,Q8C3X4,Q8C3X4,"Translation factor Guf1, mitochondrial",Guf1,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,72.462,5,1,4,NA,7.47039937973022,NA,NA,12.6868000030518,9.75670051574707,7.48968935012817,60,IRAK1,NONE
FALSE,1.34448561977684,-0.709806760152182,Q8C4J7,Q8C4J7,Transducin beta-like protein 3,Tbl3,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,88.265,6,3,3,NA,10.2159805297852,10.0747499465942,10.5353002548218,10.8212003707886,11.1491003036499,NA,60,IRAK1,NONE
FALSE,0.57762620301836,-0.647983312606812,Q8C570,Q8C570,mRNA export factor,Rae1,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,40.965,8,4,4,13.728099822998,14.7229995727539,13.6015005111694,14.8976001739502,14.9495000839233,15.5384998321533,14.1686000823975,60,IRAK1,NONE
FALSE,0.692546838305205,-1.10014986991882,Q8C5N3,Q8C5N3,Pre-mRNA-splicing factor CWC22 homolog,Cwc22,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,104.77,8,4,4,11.6989002227783,11.6002998352051,10.8626003265381,11.375599861145,13.6619997024536,12.977499961853,10.8140001296997,60,IRAK1,NONE
TRUE,1.92511844838321,-2.14660040537516,Q8C6B9,Q8C6B9,Active regulator of SIRT1,Rps19bp1,Color2 [DarkGray],1,4,NA,NA,NA,NA,5,15.977,8,4,4,17.4599990844727,16.8020000457764,16.7488994598389,17.6763000488281,19.9071998596191,19.8836002349854,18.164400100708,60,IRAK1,NONE
FALSE,0,NA,Q8C6C7,Q8C6C7,Protein FAM204A,Fam204a,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,26.995,2,0,2,NA,NA,NA,NA,12.1223001480103,14.8501996994019,NA,60,IRAK1,NONE
TRUE,1.92378777993504,-3.87819910049438,Q8C761,Q8C761,WD repeat-containing protein 60,Wdr60,Color2 [DarkGray],1,4,NA,NA,NA,NA,8,115.38,8,4,4,9.14307022094727,9.85099983215332,11.0093002319336,10.8460998535156,14.2184000015259,15.8058996200562,12.2474002838135,60,IRAK1,NONE
FALSE,0,-2.01528342564901,Q8C7R4,Q8C7R4,Ubiquitin-like modifier-activating enzyme 6,Uba6,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,117.96,4,1,3,NA,NA,NA,7.778480052948,9.11404037475586,11.1506996154785,9.11655044555664,60,IRAK1,NONE
TRUE,1.07487503767742,-2.99015442530314,Q8C804,Q8C804,Spindle and centriole-associated protein 1,Spice1,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,95.644,6,2,4,NA,9.30169010162354,NA,10.3516006469727,12.6443996429443,14.3804998397827,11.4254999160767,60,IRAK1,NONE
FALSE,1.71406936334666,-1.10953299204509,Q8CAK1,Q8CAK1,"Putative transferase CAF17 homolog, mitochondrial",Iba57,Color2 [DarkGray],1,4,NA,NA,NA,NA,1,38.399,7,3,4,12.1750001907349,NA,11.8108997344971,11.6990003585815,13.4682998657227,12.5875997543335,12.9575996398926,60,IRAK1,NONE
TRUE,1.78666562894717,-1.41731611887614,Q8CAQ8,Q8CAQ8,MICOS complex subunit Mic60,Immt,Color2 [DarkGray],1,4,NA,NA,NA,NA,16,83.899,8,4,4,15.2489995956421,15.59850025177,14.9624996185303,16.1718006134033,17.5091991424561,16.7089996337891,16.5200996398926,60,IRAK1,NONE
TRUE,1.16037804773828,-3.40207409858704,Q8CB77,Q8CB77,Transcription elongation factor B polypeptide 3,Tceb3,Color2 [DarkGray],1,4,NA,NA,NA,NA,7,87.16,8,4,4,10.8403997421265,10.2068700790405,11.9388999938965,13.3690004348755,16.5398006439209,16.369499206543,12.0633001327515,60,IRAK1,NONE
FALSE,0.510170422176764,-0.844483216603598,Q8CBY8,Q8CBY8,Dynactin subunit 4,Dctn4,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,53.056,8,4,4,12.7681999206543,12.6387004852295,10.7465000152588,13.3920001983643,13.3824005126953,13.7969999313354,12.5130996704102,60,IRAK1,NONE
FALSE,0.383229785279997,0.738716920216879,Q8CC35,Q8CC35,Synaptopodin,Synpo,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,99.55,8,4,4,10.3874006271362,12.3865003585815,12.483699798584,12.1529998779297,12.3875999450684,9.95790004730225,10.9962997436523,60,IRAK1,NONE
FALSE,1.05324825491693,-1.18543338775635,Q8CC88,Q8CC88,von Willebrand factor A domain-containing protein 8,Vwa8,Color2 [DarkGray],1,4,NA,NA,NA,NA,14,213.42,8,4,4,12.5718002319336,12.9366998672485,10.9720001220703,12.6234998703003,13.8449001312256,13.5305004119873,13.0088996887207,60,IRAK1,NONE
TRUE,1.13101553616893,-1.94434984525045,Q8CCF0,Q8CCF0,U4/U6 small nuclear ribonucleoprotein Prp31,Prpf31,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,55.429,8,4,4,12.0002002716064,12.0767002105713,11.746000289917,12.2836999893188,14.4920997619629,15.417200088501,12.0037002563477,60,IRAK1,NONE
TRUE,0.970530800694625,-3.863685131073,Q8CCP0,Q8CCP0,Nuclear export mediator factor Nemf,Nemf,Color2 [DarkGray],1,4,NA,NA,NA,NA,6,121.19,5,2,3,9.1582498550415,NA,NA,9.18397998809814,11.6577997207642,14.4118003845215,NA,60,IRAK1,NONE
FALSE,0.424175320891859,-0.260550101598104,Q8CF60,Q8CF60,NA,Zfp263,Color2 [DarkGray],1,4,NA,NA,NA,NA,2,77.526,8,4,4,15.597900390625,14.9567003250122,15.6182994842529,15.2425003051758,15.4878997802734,15.2938003540039,16.0615005493164,60,IRAK1,NONE
FALSE,1.51719120391757,-1.27743355433146,Q8CFE2,Q8CFE2,UPF0609 protein C4orf27 homolog,NA,Color2 [DarkGray],1,4,NA,NA,NA,NA,4,39.291,8,4,4,12.8240003585815,12.6183996200562,11.9091997146606,13.5679998397827,13.7051000595093,14.2783002853394,14.0385999679565,60,IRAK1,NONE
FALSE,0.569765798257586,-0.670174757639566,Q8CG47,Q8CG47,Structural mainte1000ce of chromosomes protein 4,Smc4,Color2 [DarkGray],1,4,NA,NA,NA,NA,3,146.89,7,4,3,11.4916000366211,10.3945999145508,11.0333003997803,11.1194000244141,12.6471996307373,11.6803998947144,10.7121000289917,60,IRAK1,NONE
