Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,Potential.contami1000t,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.FG207.neu,60.min.FG208.neu,60.min.FG209.neu,60.min.FG210.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,4.37023694231058,-3.42234150568644,Q8BJL0,Q8BJL0,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1,Smarcal1,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,13.5280265808105,14.0308265686035,13.5956258773804,13.5237264633179,17.1335258483887,17.510326385498,16.6318264007568,60,IRAK4,NONE
TRUE,3.24573544737317,-6.81185054779053,Q8BJS4,Q8BJS4,SUN domain-containing protein 2,Sun2,Color2 [DarkGray],1,4,NA,NA,17,5,2,3,12.3663263320923,NA,NA,11.8738260269165,19.0198268890381,19.4123268127441,18.3636264801025,60,IRAK4,NONE
TRUE,1.35143291407067,4.21114953358968,Q8BJW6,Q8BJW6,"Eukaryotic translation initiation factor 2A;Eukaryotic translation initiation factor 2A, N-terminally processed",Eif2a,Color2 [DarkGray],1,4,NA,NA,4,5,2,3,NA,16.0722255706787,14.6657257080078,NA,9.46802616119385,12.4846258163452,11.5208263397217,60,IRAK4,NONE
TRUE,2.39925735860689,-1.8438582420349099,Q8BJY1,Q8BJY1,26S proteasome non-ATPase regulatory subunit 5,Psmd5,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,14.111626625061,14.5610265731812,14.2810258865356,14.3799257278442,16.3219261169434,16.8165264129639,15.3933258056641,60,IRAK4,NONE
TRUE,2.48323088872752,-2.8094334602356,Q8BJZ4,Q8BJZ4,"28S ribosomal protein S35, mitochondrial",Mrps35,Color2 [DarkGray],1,4,NA,NA,2,5,2,3,12.714225769043,NA,12.4838266372681,NA,15.6887264251709,15.6135263442993,14.9231262207031,60,IRAK4,NONE
TRUE,0.817399711449531,3.40953302383423,Q8BK35,Q8BK35,NA,Gltscr2,Color2 [DarkGray],1,4,NA,NA,4,5,3,2,13.927526473999,18.5662250518799,16.16672706604,NA,13.4105262756348,NA,12.2107267379761,60,IRAK4,NONE
TRUE,1.65438196381891,-2.90044132868449,Q8BK63,Q8BK63,Casein kinase I isoform alpha,Csnk1a1,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,13.5832262039185,14.6990261077881,11.7023267745972,12.331226348877,15.2994260787964,16.9155254364014,15.7232265472412,60,IRAK4,NONE
TRUE,2.81154656148054,1.4144245783488,Q8BK64,Q8BK64,Activator of 90 kDa heat shock protein ATPase homolog 1,Ahsa1,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,17.1036262512207,17.1185264587402,16.927225112915,17.2504253387451,16.1910266876221,15.4757261276245,15.3898258209229,60,IRAK4,NONE
TRUE,3.50933936362623,-4.70910120010376,Q8BKF1,Q8BKF1,"DNA-directed RNA polymerase, mitochondrial",Polrmt,Color2 [DarkGray],1,4,NA,NA,10,7,4,3,10.7621965408325,10.9994659423828,10.524866104126,10.661036491394,15.9059257507324,16.2161254882813,14.2159261703491,60,IRAK4,NONE
TRUE,1.88183291936136,-4.47755273183187,Q8BKS9,Q8BKS9,Pumilio domain-containing protein KIAA0020,Kiaa0020,Color2 [DarkGray],1,4,NA,NA,9,6,3,3,10.3485765457153,13.4177265167236,NA,10.6622161865234,16.0752258300781,16.572925567627,15.2130260467529,60,IRAK4,NONE
TRUE,1.13342221085492,-2.9491335550944,Q8BKT7,Q8BKT7,THO complex subunit 5 homolog,Thoc5,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,14.404426574707,17.677526473999,16.9778251647949,13.2475261688232,18.6111259460449,19.3309268951416,17.6358261108398,60,IRAK4,NONE
TRUE,3.04719677038538,-5.21175003051758,Q8BLR5,Q8BLR5,PH and SEC7 domain-containing protein 4,Psd4,Color2 [DarkGray],1,4,NA,NA,9,6,3,3,NA,10.6290760040283,11.2186260223389,10.3009262084961,15.6326265335083,16.9456253051758,15.2056264877319,60,IRAK4,NONE
TRUE,1.56625783428819,-2.8681001663208,Q8BMB3,Q8BMB3,Eukaryotic translation initiation factor 4E type 2,Eif4e2,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,NA,13.0810260772705,12.4970264434814,12.2431268692017,15.7303266525269,16.7241268157959,13.9710264205933,60,IRAK4,NONE
TRUE,1.74261400429781,-3.55427010854085,Q8BMC4,Q8BMC4,Nucleolar protein 9,Nop9,Color2 [DarkGray],1,4,NA,NA,9,6,3,3,12.4884262084961,10.1392164230347,NA,12.8281259536743,14.7460260391235,16.0021266937256,15.3704261779785,60,IRAK4,NONE
TRUE,2.28966362983427,5.98151604334513,Q8BMJ3,Q8BMJ3,"Eukaryotic translation initiation factor 1A, X-chromosomal",Eif1ax,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,19.2481250762939,23.8655261993408,22.8910255432129,20.6548252105713,15.7594261169434,16.0990257263184,15.1916265487671,60,IRAK4,NONE
TRUE,2.73365523146216,-4.50653298695882,Q8BMQ2,Q8BMQ2,General transcription factor 3C polypeptide 4,Gtf3c4,Color2 [DarkGray],1,4,NA,NA,9,6,3,3,11.2049865722656,9.24340629577637,9.59888648986816,NA,14.3809261322021,14.7591257095337,14.4268264770508,60,IRAK4,NONE
TRUE,2.2956189008312,-3.23782475789388,Q8BNV1,Q8BNV1,tRNA (uracil-5-)-methyltransferase homolog A,Trmt2a,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,12.2623262405396,14.1853265762329,12.7657260894775,12.700626373291,16.6764259338379,16.8688259124756,15.1037263870239,60,IRAK4,NONE
TRUE,1.49386775968064,-3.09989992777506,Q8BP48,Q8BP48,Methionine aminopeptidase 1,Metap1,Color2 [DarkGray],1,4,NA,NA,5,6,3,3,11.979926109314,14.9581260681152,13.9688262939453,NA,16.9227256774902,17.306526184082,15.9773263931274,60,IRAK4,NONE
TRUE,2.74194530039803,-4.22395865122477,Q8BQ30,Q8BQ30,Phostensin,Ppp1r18,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,17.2592258453369,14.7381258010864,15.6973257064819,16.2541255950928,20.3551254272461,20.790225982666,19.4881267547607,60,IRAK4,NONE
TRUE,3.9371132211455,-4.29641644159953,Q8BRT1,Q8BRT1,CLIP-associating protein 2,Clasp2,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,11.952826499939,11.5032262802124,10.5349559783936,11.0528964996338,15.6075258255005,15.8737258911133,15.1909265518188,60,IRAK4,NONE
TRUE,2.98554752155267,-2.91641616821289,Q8BT07,Q8BT07,Centrosomal protein of 55 kDa,Cep55,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,15.3767261505127,15.9897260665894,14.6746263504028,14.8968257904053,18.4036254882813,18.5009250640869,17.5481262207031,60,IRAK4,NONE
TRUE,3.78126044510522,-4.5187246799469,Q8BTH8;Q8BVP5,Q8BTH8,Casein kinase I isoform gamma-1,Csnk1g1,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,14.1314258575439,13.8634262084961,12.753026008606,13.309326171875,18.233325958252,18.4535255432129,17.4122257232666,60,IRAK4,NONE
TRUE,4.06047151374216,-6.99993324279785,Q8BTI7,Q8BTI7,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,Ankrd52,Color2 [DarkGray],1,4,NA,NA,28,6,3,3,11.7517261505127,11.8591260910034,NA,12.4888257980347,19.2371253967285,19.5453262329102,18.3170261383057,60,IRAK4,NONE
TRUE,2.328093972907,-3.19828295707703,Q8BTI8,Q8BTI8,Serine/arginine repetitive matrix protein 2,Srrm2,Color2 [DarkGray],1,4,NA,NA,31,7,4,3,15.3092260360718,16.7089252471924,16.231725692749,14.2204265594482,19.0790252685547,18.7770252227783,18.5915260314941,60,IRAK4,NONE
TRUE,3.66728799382584,-2.72671667734782,Q8BTM8,Q8BTM8,Filamin-A,Flna,Color2 [DarkGray],1,4,NA,NA,108,7,4,3,18.9934253692627,18.5982265472412,18.5142269134521,18.3668270111084,21.4252262115479,21.7929267883301,20.8165264129639,60,IRAK4,NONE
TRUE,1.44915273430684,-2.83082509040833,Q8BUV3,Q8BUV3,Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase,Gphn,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,14.2281265258789,14.47092628479,15.2430257797241,11.5847263336182,17.2966251373291,16.8139266967773,16.027027130127,60,IRAK4,NONE
TRUE,2.6647793454073,-2.19185829162598,Q8BVD5,Q8BVD5,MAGUK p55 subfamily member 7,Mpp7,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,12.1340265274048,13.1973257064819,12.6266260147095,13.3432264328003,15.0053262710571,15.4130258560181,14.6331262588501,60,IRAK4,NONE
TRUE,1.41727132926964,-2.92619800567627,Q8BVE8,Q8BVE8,Histone-lysine N-methyltransferase NSD2,Whsc1,Color2 [DarkGray],1,4,NA,NA,6,5,2,3,10.0269966125488,11.9837265014648,NA,NA,14.1346263885498,14.3190259933472,13.3410263061523,60,IRAK4,NONE
TRUE,1.14545737269808,-2.01438283920288,Q8BVL9,Q8BVL9,Janus kinase and microtubule-interacting protein 1,Jakmip1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,12.7696266174316,13.7069263458252,11.2488260269165,10.4733266830444,14.3982257843018,13.6399259567261,14.1540260314941,60,IRAK4,NONE
TRUE,2.78771489399209,-3.13786665598552,Q8BVU0,Q8BVU0,Leucine-rich repeat and calponin homology domain-containing protein 3,Lrch3,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,15.1434259414673,13.8317260742188,14.1710262298584,15.2511262893677,18.0417251586914,18.1259269714355,17.0439262390137,60,IRAK4,NONE
TRUE,3.77469894273169,-5.9132247765859,Q8BX10,Q8BX10,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",Pgam5,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,12.5772266387939,12.7935266494751,13.6692266464233,11.6308259963989,18.6710262298584,19.1920261383057,17.8797264099121,60,IRAK4,NONE
TRUE,4.199776553043,-5.19418319066365,Q8BX17,Q8BX17,Gem-associated protein 5,Gemin5,Color2 [DarkGray],1,4,NA,NA,32,7,4,3,13.0186262130737,12.536826133728,12.4162263870239,11.9426259994507,18.203426361084,17.9185256958008,16.8963260650635,60,IRAK4,NONE
TRUE,2.19205774351033,-3.85509665807088,Q8BX70,Q8BX70,Vacuolar protein sorting-associated protein 13C,Vps13c,Color2 [DarkGray],1,4,NA,NA,5,5,2,3,10.1384763717651,NA,NA,9.69371604919434,14.3711261749268,13.9755258560181,12.966926574707,60,IRAK4,NONE
TRUE,1.7255007338019,-1.59646638234456,Q8BY71,Q8BY71,Histone acetyltransferase type B catalytic subunit,Hat1,Color2 [DarkGray],1,4,NA,NA,1,6,3,3,13.4688262939453,14.2445259094238,13.7548265457153,NA,15.7347259521484,15.8055257797241,14.7173261642456,60,IRAK4,NONE
TRUE,3.41132668968461,-4.66335328420003,Q8BZH4,Q8BZH4,Pogo transposable element with ZNF domain,Pogz,Color2 [DarkGray],1,4,NA,NA,9,5,2,3,10.1754360198975,NA,NA,10.3785762786865,15.1749258041382,15.0918264389038,14.5543260574341,60,IRAK4,NONE
TRUE,5.89687671790274,-2.84878381093343,Q8BZQ7,Q8BZQ7,Anaphase-promoting complex subunit 2,Anapc2,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,10.496036529541,10.6362266540527,10.3834466934204,10.3371267318726,13.3911266326904,13.398325920105,13.1465263366699,60,IRAK4,NONE
TRUE,2.47907756557772,-2.36588327089946,Q8C0C7,Q8C0C7,Phenylalanine--tRNA ligase alpha subunit,Farsa,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,14.1260261535645,15.5957260131836,14.6833257675171,14.8716259002686,17.3556251525879,17.6431255340576,16.5564270019531,60,IRAK4,NONE
TRUE,1.96840057769846,-1.79123306274414,Q8C0T5,Q8C0T5,Signal-induced proliferation-associated 1-like protein 1,Sipa1l1,Color2 [DarkGray],1,4,NA,NA,69,7,4,3,18.7430267333984,17.3575267791748,17.9550266265869,17.9753265380859,20.1328258514404,20.1889266967773,19.0751266479492,60,IRAK4,NONE
TRUE,4.13533753865565,-3.56179984410604,Q8C147;Q8R1A4,Q8C147,Dedicator of cytokinesis protein 8,Dock8,Color2 [DarkGray],1,4,NA,NA,66,7,4,3,17.5786266326904,17.0943260192871,17.15842628479,17.1939258575439,21.0226268768311,21.2445259094238,20.1872253417969,60,IRAK4,NONE
TRUE,2.62056506176834,-3.52346801757813,Q8C156,Q8C156,Condensin complex subunit 2,Ncaph,Color2 [DarkGray],1,4,NA,NA,4,5,2,3,11.4301261901855,NA,NA,10.7412567138672,14.766526222229,14.8546257019043,14.2063264846802,60,IRAK4,NONE
TRUE,1.40351156333816,2.73767439524333,Q8C176,Q8C176,Transcription initiation factor TFIID subunit 2,Taf2,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,16.6097259521484,19.5922260284424,18.5067253112793,16.1145267486572,14.9227266311646,15.4662265777588,14.5154266357422,60,IRAK4,NONE
TRUE,2.18715265888171,-3.3324499130249,Q8C1A5,Q8C1A5,Thimet oligopeptidase,Thop1,Color2 [DarkGray],1,4,NA,NA,3,6,4,2,13.4605264663696,12.5803260803223,12.4788265228271,14.2684259414673,16.7214260101318,NA,16.3375263214111,60,IRAK4,NONE
TRUE,1.80406792638501,7.33417415618896,Q8C1S0,Q8C1S0,Mediator of RNA polymerase II transcription subunit 19,Med19,Color2 [DarkGray],1,4,NA,NA,5,6,4,2,19.2725257873535,22.6097259521484,21.5027256011963,19.2900257110596,15.4943265914917,NA,11.1748266220093,60,IRAK4,NONE
TRUE,1.16912135847453,-1.97771668434143,Q8C2K1,Q8C2K1,Differentially expressed in FDCP 6,Def6,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,13.9998264312744,13.1554260253906,11.1149263381958,11.8321266174316,15.316125869751,13.799126625061,14.3946266174316,60,IRAK4,NONE
TRUE,4.26781751723119,-4.55192438761393,Q8C2K5,Q8C2K5,RAS protein activator like-3,Rasal3,Color2 [DarkGray],1,4,NA,NA,20,7,4,3,14.239426612854,13.8824262619019,13.4285259246826,14.0628261566162,18.6879253387451,18.9120254516602,17.7657260894775,60,IRAK4,NONE
TRUE,3.26981962636714,-3.13329982757568,Q8C2Q3,Q8C2Q3,RNA-binding protein 14,Rbm14,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,16.7291259765625,17.382926940918,16.8055267333984,16.2977256774902,20.0392265319824,20.4990253448486,19.2731266021729,60,IRAK4,NONE
TRUE,2.83250383590857,-3.64838298161824,Q8C3J5,Q8C3J5,Dedicator of cytokinesis protein 2,Dock2,Color2 [DarkGray],1,4,NA,NA,42,7,4,3,13.9325265884399,15.2966260910034,14.8351259231567,13.4372262954712,18.1797256469727,18.5338268280029,17.3577251434326,60,IRAK4,NONE
TRUE,4.05968377787326,-3.80440847078959,Q8C4J7,Q8C4J7,Transducin beta-like protein 3,Tbl3,Color2 [DarkGray],1,4,NA,NA,24,7,4,3,14.614426612854,14.8867263793945,14.6715259552002,14.0903263092041,18.1770267486572,18.9861259460449,17.9473266601563,60,IRAK4,NONE
TRUE,1.0400810969092,-2.55930288632711,Q8C5N3,Q8C5N3,Pre-mRNA-splicing factor CWC22 homolog,Cwc22,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,13.0715265274048,15.1315259933472,11.1946268081665,10.6429462432861,15.2740259170532,15.4236259460449,14.5107259750366,60,IRAK4,NONE
TRUE,1.08361005288268,2.96393346786499,Q8C6B9,Q8C6B9,Active regulator of SIRT1,Rps19bp1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,19.2841262817383,21.848726272583,20.9022254943848,16.9482269287109,16.6410255432129,17.9037265777588,15.8009262084961,60,IRAK4,NONE
TRUE,1.49886423332176,-1.81584167480469,Q8C6G8,Q8C6G8,WD repeat-containing protein 26,Wdr26,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,13.9464263916016,14.1539258956909,13.3965263366699,12.100926399231,15.2489261627197,15.7818260192871,14.6151266098022,60,IRAK4,NONE
TRUE,1.09899422599982,2.24448347091675,Q8C761,Q8C761,WD repeat-containing protein 60,Wdr60,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,13.7403259277344,16.3258266448975,16.3302268981934,13.4931259155273,13.388726234436,13.078426361084,11.7165260314941,60,IRAK4,NONE
TRUE,3.15878845107717,-3.77236636479696,Q8C7U1,Q8C7U1,NEDD4-binding protein 3,N4bp3,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,13.9766263961792,12.5230264663696,12.9159259796143,12.4385261535645,17.0368251800537,17.1204261779785,16.0504264831543,60,IRAK4,NONE
TRUE,3.37548884919182,-5.5523103872935,Q8C7V3,Q8C7V3,U3 small nucleolar RNA-associated protein 15 homolog,Utp15,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,13.2192258834839,11.5849266052246,12.1342267990112,10.6066160202026,17.375825881958,17.8501262664795,17.0897254943848,60,IRAK4,NONE
TRUE,3.13045914523509,-3.78803380330404,Q8C854,Q8C854,Myelin expression factor 2,Myef2,Color2 [DarkGray],1,4,NA,NA,7,5,2,3,13.2942266464233,NA,NA,12.9834260940552,17.0336265563965,17.1793270111084,16.567626953125,60,IRAK4,NONE
TRUE,2.93115095841867,-4.1267261505127,Q8C8U0,Q8C8U0,Liprin-beta-1,Ppfibp1,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,10.2521266937256,NA,9.93710613250732,10.6321668624878,14.6189260482788,15.0606260299683,13.5220260620117,60,IRAK4,NONE
TRUE,3.08462929718613,-2.76495869954427,Q8CAQ8,Q8CAQ8,MICOS complex subunit Mic60,Immt,Color2 [DarkGray],1,4,NA,NA,32,7,4,3,18.1287269592285,18.08642578125,17.843225479126,17.5960254669189,20.8601264953613,21.310525894165,19.865026473999,60,IRAK4,NONE
TRUE,2.26326082999016,-2.39706293741862,Q8CB62,Q8CB62,Centrobin,Cntrob,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,10.3057765960693,NA,9.22947597503662,9.68503665924072,12.753625869751,11.809326171875,11.8485260009766,60,IRAK4,NONE
TRUE,3.21952937951077,-5.73002274831136,Q8CBY3,Q8CBY3,Leukocyte receptor cluster member 8 homolog,Leng8,Color2 [DarkGray],1,4,NA,NA,11,6,3,3,12.3941268920898,11.0807266235352,NA,10.9006567001343,17.4167251586914,17.6383266448975,16.5105266571045,60,IRAK4,NONE
TRUE,2.85421299458078,-2.5892333984375,Q8CBY8,Q8CBY8,Dynactin subunit 4,Dctn4,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,16.6116256713867,15.5394258499146,15.9533262252808,16.5389251708984,18.8430252075195,19.261625289917,18.1455268859863,60,IRAK4,NONE
TRUE,1.00481651236009,2.41761231422424,Q8CC12,Q8CC12,Codanin-1,Cdan1,Color2 [DarkGray],1,4,NA,NA,3,6,4,2,13.8063259124756,12.8062257766724,14.1914262771606,10.8613767623901,10.2313261032104,10.7661266326904,NA,60,IRAK4,NONE
TRUE,4.74295572668942,-4.67766563097636,Q8CC35,Q8CC35,Synaptopodin,Synpo,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,14.1220264434814,13.1895265579224,13.6633262634277,13.8988265991211,18.5044250488281,18.6946258544922,17.9892253875732,60,IRAK4,NONE
TRUE,1.9850551963793,-2.30766677856445,Q8CDN6,Q8CDN6,Thioredoxin-like protein 1,Txnl1,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,NA,14.2432260513306,13.1968259811401,12.7128257751465,15.5578260421753,16.1377258300781,15.3803262710571,60,IRAK4,NONE
TRUE,1.99746512700124,-3.00638326009115,Q8CEC0,Q8CEC0,Nuclear pore complex protein Nup88,Nup88,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,9.3908863067627,NA,NA,10.1952667236328,13.141526222229,13.1073265075684,12.1495265960693,60,IRAK4,NONE
TRUE,2.18432589909396,-2.42336654663086,Q8CFE3;Q8C796,Q8CFE3,REST corepressor 1,Rcor1,Color2 [DarkGray],1,4,NA,NA,3,6,3,3,12.099925994873,12.4446258544922,13.0123262405396,NA,15.5063257217407,15.1099262237549,14.2107257843018,60,IRAK4,NONE
TRUE,1.64050549503926,-3.91707317034404,Q8CFI7,Q8CFI7,DNA-directed RNA polymerase II subunit RPB2,Polr2b,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,14.3350257873535,14.5727262496948,13.1596260070801,10.1817665100098,17.0428256988525,17.3307266235352,16.564525604248,60,IRAK4,NONE
TRUE,1.81164671043374,-2.27900822957357,Q8CFQ3,Q8CFQ3,Intron-binding protein aquarius,Aqr,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,14.0782260894775,13.9555263519287,12.6597261428833,12.3399267196655,15.8096265792847,16.0906257629395,14.7118263244629,60,IRAK4,NONE
TRUE,1.94766862838791,-1.62110010782878,Q8CG47,Q8CG47,Structural mainte1000ce of chromosomes protein 4,Smc4,Color2 [DarkGray],1,4,NA,NA,21,7,4,3,14.8703260421753,14.8619260787964,13.8602266311646,14.6924257278442,16.3603267669678,16.7149257659912,15.5017261505127,60,IRAK4,NONE
TRUE,1.78084170941345,2.46162509918213,Q8CG76,Q8CG76,Aflatoxin B1 aldehyde reductase member 2,Akr7a2,Color2 [DarkGray],1,4,NA,NA,3,6,4,2,16.2474269866943,16.7535266876221,15.1309261322021,15.5407257080078,12.9646263122559,13.9484262466431,NA,60,IRAK4,NONE
TRUE,2.57292018149077,-4.85056686401367,Q8CGC4,Q8CGC4,Protein LSM14 homolog B,Lsm14b,Color2 [DarkGray],1,4,NA,NA,2,5,2,3,11.4701261520386,12.1429262161255,NA,NA,16.7979259490967,17.1924266815186,15.9809265136719,60,IRAK4,NONE
TRUE,1.0798055153668,-2.18704605102539,Q8CGK3,Q8CGK3,"Lon protease homolog, mitochondrial",Lonp1,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,11.988226890564,12.7892265319824,NA,9.6315860748291,13.6847257614136,13.8000259399414,13.4854259490967,60,IRAK4,NONE
TRUE,3.24595827915394,-3.3945996761322,Q8CGY8,Q8CGY8,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,Ogt,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,12.2771263122559,12.8742265701294,12.6836261749268,11.5679264068604,15.8691263198853,16.2371253967285,15.1297264099121,60,IRAK4,NONE
TRUE,1.31315090854016,-2.49208291371663,Q8CH72,Q8CH72,E3 ubiquitin-protein ligase TRIM32,Trim32,Color2 [DarkGray],1,4,NA,NA,5,5,2,3,10.9271268844604,NA,12.411826133728,NA,13.9914264678955,14.958025932312,13.5352258682251,60,IRAK4,NONE
TRUE,2.98660689655308,-4.49329948425293,Q8CHY6,Q8CHY6,Transcriptional repressor p66 alpha,Gatad2a,Color2 [DarkGray],1,4,NA,NA,9,6,3,3,13.0544261932373,12.3563261032104,11.6863260269165,NA,16.9195251464844,17.4283256530762,16.2291259765625,60,IRAK4,NONE
TRUE,2.5332936103821,-3.63095847765605,Q8CI11,Q8CI11,Guanine nucleotide-binding protein-like 3,Gnl3,Color2 [DarkGray],1,4,NA,NA,13,7,4,3,13.0271263122559,14.6441259384155,13.0973262786865,12.7106266021729,17.1466255187988,17.8181266784668,16.0375270843506,60,IRAK4,NONE
TRUE,2.12679369021171,-2.40585835774739,Q8CI43,Q8CI43,Myosin light chain 6B,Myl6b,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,20.5923252105713,20.2743263244629,19.2481250762939,20.6572265625,22.4196262359619,23.5003261566162,21.8766250610352,60,IRAK4,NONE
TRUE,2.16121243437059,-1.44508401552836,Q8CIE6,Q8CIE6,Coatomer subunit alpha;Xenin;Proxenin,Copa,Color2 [DarkGray],1,4,NA,NA,21,7,4,3,16.5587253570557,16.5791263580322,16.3360252380371,15.7628259658813,17.7592258453369,18.242826461792,17.2607269287109,60,IRAK4,NONE
TRUE,2.53667103634509,5.38129123051961,Q8CIL4,Q8CIL4,Uncharacterized protein C1orf131 homolog,NA,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,18.9189262390137,21.8394260406494,21.1310253143311,18.6300258636475,15.3005266189575,14.9006261825562,14.0445261001587,60,IRAK4,NONE
TRUE,1.52491185489244,-2.56639830271403,Q8CIM8,Q8CIM8,Integrator complex subunit 4,Ints4,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,NA,10.2794761657715,NA,9.39684677124023,12.5033264160156,13.1142263412476,11.5961265563965,60,IRAK4,NONE
TRUE,2.09244120509525,-6.01522000630697,Q8CJ27,Q8CJ27,Abnormal spindle-like microcephaly-associated protein homolog,Aspm,Color2 [DarkGray],1,4,NA,NA,18,5,2,3,10.3208866119385,8.14772605895996,NA,NA,15.3128261566162,15.8944263458252,14.5413265228271,60,IRAK4,NONE
TRUE,1.2595304179924,-2.04123338063558,Q8JZM7,Q8JZM7,Parafibromin,Cdc73,Color2 [DarkGray],1,4,NA,NA,7,6,3,3,12.9039258956909,14.2460260391235,11.8416261672974,NA,15.540825843811,15.0944261550903,14.4800262451172,60,IRAK4,NONE
TRUE,3.2710009511063,-3.57876706123352,Q8JZQ9,Q8JZQ9,Eukaryotic translation initiation factor 3 subunit B,Eif3b,Color2 [DarkGray],1,4,NA,NA,16,7,4,3,14.2576265335083,14.6875257492065,14.3169260025024,13.6752262115479,18.1805267333984,18.3538265228271,16.9049263000488,60,IRAK4,NONE
TRUE,2.42949205077932,-3.36152489980062,Q8K019,Q8K019,Bcl-2-associated transcription factor 1,Bclaf1,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,14.2509260177612,15.0620260238647,13.6927261352539,12.7955265045166,17.4361267089844,17.9393253326416,16.5600261688232,60,IRAK4,NONE
TRUE,1.94746439530806,3.14657473564148,Q8K0D5,Q8K0D5,"Elongation factor G, mitochondrial",Gfm1,Color2 [DarkGray],1,4,NA,NA,2,6,4,2,12.3998260498047,12.7574262619019,11.2594261169434,11.5056266784668,8.07667636871338,NA,9.59132671356201,60,IRAK4,NONE
TRUE,2.15656909665521,-2.03699358304342,Q8K1J5,Q8K1J5,Protein SDE2 homolog,Sde2,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,10.8632164001465,12.4193267822266,11.7866268157959,12.2072267532349,13.8643264770508,14.3020257949829,13.4019260406494,60,IRAK4,NONE
TRUE,1.42569199780891,2.90872677167257,Q8K1M6,Q8K1M6,Dynamin-1-like protein,Dnm1l,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,12.5592260360718,12.2217264175415,13.2582263946533,11.3524465560913,9.11302661895752,11.4918260574341,7.71268606185913,60,IRAK4,NONE
TRUE,4.24542937046384,2.59870783487956,Q8K1X1,Q8K1X1,WD repeat-containing protein 11,Wdr11,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,13.8920259475708,13.9845266342163,13.9018259048462,13.3372259140015,10.9471263885498,11.196026802063,11.3974266052246,60,IRAK4,NONE
TRUE,2.01486385216059,-2.37514980634054,Q8K1X4,Q8K1X4,NA,Nckap1l,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,12.0143260955811,11.430326461792,12.7816257476807,10.452826499939,14.1386260986328,13.9054260253906,14.0907258987427,60,IRAK4,NONE
TRUE,3.74235579816248,-6.17604851722717,Q8K284,Q8K284,General transcription factor 3C polypeptide 1,Gtf3c1,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,10.2039966583252,8.22135639190674,9.90394687652588,8.47847652435303,15.724925994873,15.5093259811401,14.8997259140015,60,IRAK4,NONE
